# 时间戳(ms),抖动(ms)
3471600,39.92
3471700,39.92
3471800,39.92
3471900,39.92
3472000,39.92
3472100,39.92
3472200,39.92
3472300,39.92
3472400,39.92
3472500,39.92
3472600,39.92
3472700,39.92
3472800,39.92
3472900,39.92
3473000,39.92
3473100,39.92
3473200,39.92
3473300,39.92
3473400,39.92
3473500,39.92
3473600,39.92
3473700,39.92
3473800,39.92
3473900,39.92
3474000,39.92
3474100,39.92
3474200,39.92
3474300,39.92
3474400,39.92
3474500,39.92
3474600,39.92
3474700,39.92
3474800,39.92
3474900,39.92
3475000,39.92
3475100,39.92
3475200,39.92
3475300,39.92
3475400,39.92
3475500,39.92
3475600,39.92
3475700,39.92
3475800,39.92
3475900,39.92
3476000,39.92
3476100,39.92
3476200,39.92
3476300,39.92
3476400,39.92
3476500,39.92
3476600,39.92
3476700,39.92
3476800,39.92
3476900,39.92
3477000,39.92
3477100,39.92
3477200,39.92
3477300,39.92
3477400,39.92
3477500,39.92
3477600,39.92
3477700,39.92
3477800,39.92
3477900,39.92
3478000,39.92
3478100,39.92
3478200,39.92
3478300,39.92
3478400,39.92
3478500,39.92
3478600,39.92
3478700,39.92
3478800,39.92
3478900,39.92
3479000,39.92
3479100,39.92
3479200,39.92
3479300,39.92
3479400,39.92
3479500,39.92
3479600,39.92
3479700,39.92
3479800,39.92
3479900,39.92
3480000,39.92
3480100,39.92
3480200,39.92
3480300,39.92
3480400,39.92
3480500,39.92
3480600,39.92
3480700,39.92
3480800,39.92
3480900,39.92
3481000,39.92
3481100,39.92
3481200,39.92
3481300,39.92
3481400,39.92
3481500,39.92
3481600,39.92
3481700,39.92
3481800,39.92
3481900,39.92
3482000,39.92
3482100,39.92
3482200,39.92
3482300,39.92
3482400,39.92
3482500,39.92
3482600,39.92
3482700,39.92
3482800,39.92
3482900,39.92
3483000,39.92
3483100,39.92
3483200,39.92
3483300,39.92
3483400,39.92
3483500,39.92
3483600,39.92
3483700,39.92
3483800,39.92
3483900,39.92
3484000,39.92
3484100,39.92
3484200,39.92
3484300,39.92
3484400,39.92
3484500,39.92
3484600,39.92
3484700,39.92
3484800,39.92
3484900,39.92
3485000,39.92
3485100,39.92
3485200,39.92
3485300,39.92
3485400,39.92
3485500,39.92
3485600,39.92
3485700,39.92
3485800,39.92
3485900,39.92
3486000,39.92
3486100,39.92
3486200,39.92
3486300,39.92
3486400,39.92
3486500,39.92
3486600,39.92
3486700,39.92
3486800,39.92
3486900,39.92
3487000,39.92
3487100,39.92
3487200,39.92
3487300,39.92
3487400,39.92
3487500,39.92
3487600,39.92
3487700,39.92
3487800,39.92
3487900,39.92
3488000,39.92
3488100,39.92
3488200,39.92
3488300,39.92
3488400,39.92
3488500,39.92
3488600,39.92
3488700,39.92
3488800,39.92
3488900,39.92
3489000,39.92
3489100,39.92
3489200,39.92
3489300,39.92
3489400,39.92
3489500,39.92
3489600,39.92
3489700,39.92
3489800,39.92
3489900,39.92
3490000,39.92
3490100,39.92
3490200,39.92
3490300,39.92
3490400,39.92
3490500,39.92
3490600,39.92
3490700,39.92
3490800,39.92
3490900,39.92
3491000,39.92
3491100,39.92
3491200,39.92
3491300,39.92
3491400,39.92
3491500,39.92
3491600,39.92
3491700,39.92
3491800,39.92
3491900,39.92
3492000,39.92
3492100,39.92
3492200,39.92
3492300,39.92
3492400,39.92
3492500,39.92
3492600,39.92
3492700,39.92
3492800,39.92
3492900,39.92
3493000,39.92
3493100,39.92
3493200,39.92
3493300,39.92
3493400,39.92
3493500,39.92
3493600,39.92
3493700,39.92
3493800,39.92
3493900,39.92
3494000,39.92
3494100,39.92
3494200,39.92
3494300,39.92
3494400,39.92
3494500,39.92
3494600,39.92
3494700,39.92
3494800,39.92
3494900,39.92
3495000,39.92
3495100,39.92
3495200,39.92
3495300,39.92
3495400,39.92
3495500,39.92
3495600,39.92
3495700,39.92
3495800,39.92
3495900,39.92
3496000,39.92
3496100,39.92
3496200,39.92
3496300,39.92
3496400,39.92
3496500,39.92
3496600,39.92
3496700,39.92
3496800,39.92
3496900,39.92
3497000,39.92
3497100,39.92
3497200,39.92
3497300,39.92
3497400,39.92
3497500,39.92
3497600,39.92
3497700,39.92
3497800,39.92
3497900,39.92
3498000,39.92
3498100,39.92
3498200,39.92
3498300,39.92
3498400,39.92
3498500,39.92
3498600,39.92
3498700,39.92
3498800,39.92
3498900,39.92
3499000,39.92
3499100,39.92
3499200,39.92
3499300,39.92
3499400,39.92
3499500,39.92
3499600,39.92
3499700,39.92
3499800,39.92
3499900,39.92
3500000,39.92
3500100,39.92
3500200,39.92
3500300,39.92
3500400,39.92
3500500,39.92
3500600,39.92
3500700,39.92
3500800,39.92
3500900,39.92
3501000,39.92
3501100,39.92
3501200,39.92
3501300,39.92
3501400,39.92
3501500,39.92
3501600,39.92
3501700,39.92
3501800,39.92
3501900,39.92
3502000,39.92
3502100,39.92
3502200,39.92
3502300,39.92
3502400,39.92
3502500,39.92
3502600,39.92
3502700,39.92
3502800,39.92
3502900,39.92
3503000,39.92
3503100,39.92
3503200,39.92
3503300,39.92
3503400,39.92
3503500,39.92
3503600,39.92
3503700,39.92
3503800,39.92
3503900,39.92
3504000,39.92
3504100,39.92
3504200,39.92
3504300,39.92
3504400,39.92
3504500,39.92
3504600,39.92
3504700,39.92
3504800,39.92
3504900,39.92
3505000,39.92
3505100,39.92
3505200,39.92
3505300,39.92
3505400,39.92
3505500,39.92
3505600,39.92
3505700,39.92
3505800,39.92
3505900,39.92
3506000,39.92
3506100,39.92
3506200,39.92
3506300,39.92
3506400,39.92
3506500,39.92
3506600,39.92
3506700,39.92
3506800,39.92
3506900,39.92
3507000,39.92
3507100,39.92
3507200,39.92
3507300,39.92
3507400,39.92
3507500,39.92
3507600,39.92
3507700,39.92
3507800,39.92
3507900,39.92
3508000,39.92
3508100,39.92
3508200,39.92
3508300,39.92
3508400,39.92
3508500,39.92
3508600,39.92
3508700,39.92
3508800,39.92
3508900,39.92
3509000,39.92
3509100,39.92
3509200,39.92
3509300,39.92
3509400,39.92
3509500,39.92
3509600,39.92
3509700,39.92
3509800,39.92
3509900,39.92
3510000,39.92
3510100,39.92
3510200,39.92
3510300,39.92
3510400,39.92
3510500,39.92
3510600,39.92
3510700,39.92
3510800,39.92
3510900,39.92
3511000,39.92
3511100,39.92
3511200,39.92
3511300,39.92
3511400,39.92
3511500,39.92
3511600,39.92
3511700,39.92
3511800,39.92
3511900,39.92
3512000,39.92
3512100,39.92
3512200,39.92
3512300,39.92
3512400,39.92
3512500,39.92
3512600,39.92
3512700,39.92
3512800,39.92
3512900,39.92
3513000,39.92
3513100,39.92
3513200,39.92
3513300,39.92
3513400,39.92
3513500,39.92
3513600,39.92
3513700,39.92
3513800,39.92
3513900,39.92
3514000,39.92
3514100,39.92
3514200,39.92
3514300,39.92
3514400,39.92
3514500,39.92
3514600,39.92
3514700,39.92
3514800,39.92
3514900,39.92
3515000,39.92
3515100,39.92
3515200,39.92
3515300,39.92
3515400,39.92
3515500,39.92
3515600,39.92
3515700,39.92
3515800,39.92
3515900,39.92
3516000,39.92
3516100,39.92
3516200,39.92
3516300,39.92
3516400,39.92
3516500,39.92
3516600,39.92
3516700,39.92
3516800,39.92
3516900,39.92
3517000,39.92
3517100,39.92
3517200,39.92
3517300,39.92
3517400,39.92
3517500,39.92
3517600,39.92
3517700,39.92
3517800,39.92
3517900,39.92
3518000,39.92
3518100,39.92
3518200,39.92
3518300,39.92
3518400,39.92
3518500,39.92
3518600,39.92
3518700,39.92
3518800,39.92
3518900,39.92
3519000,39.92
3519100,39.92
3519200,39.92
3519300,39.92
3519400,39.92
3519500,39.92
3519600,39.92
3519700,39.92
3519800,39.92
3519900,39.92
3520000,39.92
3520100,39.92
3520200,39.92
3520300,39.92
3520400,39.92
3520500,39.92
3520600,39.92
3520700,39.92
3520800,39.92
3520900,39.92
3521000,39.92
3521100,39.92
3521200,39.92
3521300,39.92
3521400,39.92
3521500,39.92
3521600,39.92
3521700,39.92
3521800,39.92
3521900,39.92
3522000,39.92
3522100,39.92
3522200,39.92
3522300,39.92
3522400,39.92
3522500,39.92
3522600,39.92
3522700,39.92
3522800,39.92
3522900,39.92
3523000,39.92
3523100,39.92
3523200,39.92
3523300,39.92
3523400,39.92
3523500,39.92
3523600,39.92
3523700,39.92
3523800,39.92
3523900,39.92
3524000,39.92
3524100,39.92
3524200,39.92
3524300,39.92
3524400,39.92
3524500,39.92
3524600,39.92
3524700,39.92
3524800,39.92
3524900,39.92
3525000,39.92
3525100,39.92
3525200,39.92
3525300,39.92
3525400,39.92
3525500,39.92
3525600,39.92
3525700,39.92
3525800,39.92
3525900,39.92
3526000,39.92
3526100,39.92
3526200,39.92
3526300,39.92
3526400,39.92
3526500,39.92
3526600,39.92
3526700,39.92
3526800,39.92
3526900,39.92
3527000,39.92
3527100,39.92
3527200,39.92
3527300,39.92
3527400,39.92
3527500,39.92
3527600,39.92
3527700,39.92
3527800,39.92
3527900,39.92
3528000,39.92
3528100,39.92
3528200,39.92
3528300,39.92
3528400,39.92
3528500,39.92
3528600,39.92
3528700,39.92
3528800,39.92
3528900,39.92
3529000,39.92
3529100,39.92
3529200,39.92
3529300,39.92
3529400,39.92
3529500,39.92
3529600,39.92
3529700,39.92
3529800,39.92
3529900,39.92
3530000,39.92
3530100,39.92
3530200,39.92
3530300,39.92
3530400,39.92
3530500,39.92
3530600,39.92
3530700,39.92
3530800,39.92
3530900,39.92
3531000,39.92
3531100,39.92
3531200,39.92
3531300,39.92
3531400,39.92
3531500,39.92
3531600,39.92
3531700,39.92
3531800,39.92
3531900,39.92
3532000,39.92
3532100,39.92
3532200,39.92
3532300,39.92
3532400,39.92
3532500,39.92
3532600,39.92
3532700,39.92
3532800,39.92
3532900,39.92
3533000,39.92
3533100,39.92
3533200,39.92
3533300,39.92
3533400,39.92
3533500,39.92
3533600,39.92
3533700,39.92
3533800,39.92
3533900,39.92
3534000,39.92
3534100,39.92
3534200,39.92
3534300,39.92
3534400,39.92
3534500,39.92
3534600,39.92
3534700,39.92
3534800,39.92
3534900,39.92
3535000,39.92
3535100,39.92
3535200,39.92
3535300,39.92
3535400,39.92
3535500,39.92
3535600,39.92
3535700,39.92
3535800,39.92
3535900,39.92
3536000,39.92
3536100,39.92
3536200,39.92
3536300,39.92
3536400,39.92
3536500,39.92
3536600,39.92
3536700,39.92
3536800,39.92
3536900,39.92
3537000,39.92
3537100,39.92
3537200,39.92
3537300,39.92
3537400,39.92
3537500,39.92
3537600,39.92
3537700,39.92
3537800,39.92
3537900,39.92
3538000,39.92
3538100,39.92
3538200,39.92
3538300,39.92
3538400,39.92
3538500,39.92
3538600,39.92
3538700,39.92
3538800,39.92
3538900,39.92
3539000,39.92
3539100,39.92
3539200,39.92
3539300,39.92
3539400,39.92
3539500,39.92
3539600,39.92
3539700,39.92
3539800,39.92
3539900,39.92
3540000,39.92
3540100,39.92
3540200,39.92
3540300,39.92
3540400,39.92
3540500,39.92
3540600,39.92
3540700,39.92
3540800,39.92
3540900,39.92
3541000,39.92
3541100,39.92
3541200,39.92
3541300,39.92
3541400,39.92
3541500,39.92
3541600,39.92
3541700,39.92
3541800,39.92
3541900,39.92
3542000,39.92
3542100,39.92
3542200,39.92
3542300,39.92
3542400,39.92
3542500,39.92
3542600,39.92
3542700,39.92
3542800,39.92
3542900,39.92
3543000,39.92
3543100,39.92
3543200,39.92
3543300,39.92
3543400,39.92
3543500,39.92
3543600,39.92
3543700,39.92
3543800,39.92
3543900,39.92
3544000,39.92
3544100,39.92
3544200,39.92
3544300,39.92
3544400,39.92
3544500,39.92
3544600,39.92
3544700,39.92
3544800,39.92
3544900,39.92
3545000,39.92
3545100,39.92
3545200,39.92
3545300,39.92
3545400,39.92
3545500,39.92
3545600,39.92
3545700,39.92
3545800,39.92
3545900,39.92
3546000,39.92
3546100,39.92
3546200,39.92
3546300,39.92
3546400,39.92
3546500,39.92
3546600,39.92
3546700,39.92
3546800,39.92
3546900,39.92
3547000,39.92
3547100,39.92
3547200,39.92
3547300,39.92
3547400,39.92
3547500,39.92
3547600,39.92
3547700,39.92
3547800,39.92
3547900,39.92
3548000,39.92
3548100,39.92
3548200,39.92
3548300,39.92
3548400,39.92
3548500,39.92
3548600,39.92
3548700,39.92
3548800,39.92
3548900,39.92
3549000,39.92
3549100,39.92
3549200,39.92
3549300,39.92
3549400,39.92
3549500,39.92
3549600,39.92
3549700,39.92
3549800,39.92
3549900,39.92
3550000,39.92
3550100,39.92
3550200,39.92
3550300,39.92
3550400,39.92
3550500,39.92
3550600,39.92
3550700,39.92
3550800,39.92
3550900,39.92
3551000,39.92
3551100,39.92
3551200,39.92
3551300,39.92
3551400,39.92
3551500,39.92
3551600,39.92
3551700,39.92
3551800,39.92
3551900,39.92
3552000,39.92
3552100,39.92
3552200,39.92
3552300,39.92
3552400,39.92
3552500,39.92
3552600,39.92
3552700,39.92
3552800,39.92
3552900,10.38
3553000,10.38
3553100,10.38
3553200,10.38
3553300,10.38
3553400,10.38
3553500,10.38
3553600,10.38
3553700,10.38
3553800,10.38
3553900,10.38
3554000,10.38
3554100,10.38
3554200,10.38
3554300,10.38
3554400,10.38
3554500,10.38
3554600,10.38
3554700,10.38
3554800,10.38
3554900,10.38
3555000,10.38
3555100,10.38
3555200,10.38
3555300,10.38
3555400,10.38
3555500,10.38
3555600,10.38
3555700,10.38
3555800,10.38
3555900,10.38
3556000,10.38
3556100,10.38
3556200,10.38
3556300,10.38
3556400,10.38
3556500,10.38
3556600,10.38
3556700,10.38
3556800,10.38
3556900,10.38
3557000,10.38
3557100,10.38
3557200,10.38
3557300,10.38
3557400,10.38
3557500,10.38
3557600,10.38
3557700,10.38
3557800,10.38
3557900,10.38
3558000,10.38
3558100,10.38
3558200,10.38
3558300,10.38
3558400,10.38
3558500,10.38
3558600,10.38
3558700,10.38
3558800,10.38
3558900,10.38
3559000,10.38
3559100,10.38
3559200,10.38
3559300,10.38
3559400,10.38
3559500,10.38
3559600,10.38
3559700,10.38
3559800,10.38
3559900,10.38
3560000,10.38
3560100,10.38
3560200,10.38
3560300,10.38
3560400,10.38
3560500,10.38
3560600,10.38
3560700,10.38
3560800,10.38
3560900,10.38
3561000,10.38
3561100,10.38
3561200,10.38
3561300,10.38
3561400,10.38
3561500,10.38
3561600,10.38
3561700,10.38
3561800,10.38
3561900,10.38
3562000,10.38
3562100,10.38
3562200,10.38
3562300,10.38
3562400,10.38
3562500,10.38
3562600,10.38
3562700,10.38
3562800,10.38
3562900,10.38
3563000,10.38
3563100,10.38
3563200,10.38
3563300,10.38
3563400,10.38
3563500,10.38
3563600,10.38
3563700,10.38
3563800,10.38
3563900,10.38
3564000,10.38
3564100,10.38
3564200,10.38
3564300,10.38
3564400,10.38
3564500,10.38
3564600,10.38
3564700,10.38
3564800,10.38
3564900,10.38
3565000,10.38
3565100,10.38
3565200,10.38
3565300,10.38
3565400,10.38
3565500,10.38
3565600,10.38
3565700,10.38
3565800,10.38
3565900,10.38
3566000,10.38
3566100,10.38
3566200,10.38
3566300,10.38
3566400,10.38
3566500,10.38
3566600,10.38
3566700,10.38
3566800,10.38
3566900,10.38
3567000,10.38
3567100,10.38
3567200,10.38
3567300,10.38
3567400,10.38
3567500,10.38
3567600,10.38
3567700,10.38
3567800,10.38
3567900,10.38
3568000,10.38
3568100,10.38
3568200,10.38
3568300,10.38
3568400,10.38
3568500,10.38
3568600,10.38
3568700,10.38
3568800,10.38
3568900,10.38
3569000,10.38
3569100,10.38
3569200,10.38
3569300,10.38
3569400,10.38
3569500,10.38
3569600,10.38
3569700,10.38
3569800,10.38
3569900,10.38
3570000,10.38
3570100,10.38
3570200,10.38
3570300,10.38
3570400,10.38
3570500,10.38
3570600,10.38
3570700,10.38
3570800,10.38
3570900,10.38
3571000,10.38
3571100,10.38
3571200,10.38
3571300,10.38
3571400,10.38
3571500,10.38
3571600,10.38
3571700,10.38
3571800,10.38
3571900,10.38
3572000,10.38
3572100,10.38
3572200,10.38
3572300,10.38
3572400,10.38
3572500,10.38
3572600,10.38
3572700,10.38
3572800,10.38
3572900,10.38
3573000,10.38
3573100,10.38
3573200,10.38
3573300,10.38
3573400,10.38
3573500,10.38
3573600,10.38
3573700,10.38
3573800,10.38
3573900,10.38
3574000,10.38
3574100,10.38
3574200,10.38
3574300,10.38
3574400,10.38
3574500,10.38
3574600,10.38
3574700,10.38
3574800,10.38
3574900,10.38
3575000,10.38
3575100,10.38
3575200,10.38
3575300,10.38
3575400,10.38
3575500,10.38
3575600,10.38
3575700,10.38
3575800,10.38
3575900,10.38
3576000,10.38
3576100,10.38
3576200,10.38
3576300,10.38
3576400,10.38
3576500,10.38
3576600,10.38
3576700,10.38
3576800,10.38
3576900,10.38
3577000,10.38
3577100,10.38
3577200,10.38
3577300,10.38
3577400,10.38
3577500,10.38
3577600,10.38
3577700,10.38
3577800,10.38
3577900,10.38
3578000,10.38
3578100,10.38
3578200,10.38
3578300,10.38
3578400,10.38
3578500,10.38
3578600,10.38
3578700,10.38
3578800,10.38
3578900,10.38
3579000,10.38
3579100,10.38
3579200,10.38
3579300,10.38
3579400,10.38
3579500,10.38
3579600,10.38
3579700,10.38
3579800,10.38
3579900,10.38
3580000,10.38
3580100,10.38
3580200,10.38
3580300,10.38
3580400,10.38
3580500,10.38
3580600,10.38
3580700,10.38
3580800,10.38
3580900,10.38
3581000,10.38
3581100,10.38
3581200,10.38
3581300,10.38
3581400,10.38
3581500,10.38
3581600,10.38
3581700,10.38
3581800,10.38
3581900,10.38
3582000,10.38
3582100,10.38
3582200,10.38
3582300,10.38
3582400,10.38
3582500,10.38
3582600,10.38
3582700,10.38
3582800,10.38
3582900,10.38
3583000,10.38
3583100,10.38
3583200,10.38
3583300,10.38
3583400,10.38
3583500,10.38
3583600,10.38
3583700,10.38
3583800,10.38
3583900,10.38
3584000,10.38
3584100,10.38
3584200,10.38
3584300,10.38
3584400,10.38
3584500,10.38
3584600,10.38
3584700,10.38
3584800,10.38
3584900,10.38
3585000,10.38
3585100,10.38
3585200,10.38
3585300,10.38
3585400,10.38
3585500,10.38
3585600,10.38
3585700,10.38
3585800,10.38
3585900,10.38
3586000,10.38
3586100,10.38
3586200,10.38
3586300,10.38
3586400,10.38
3586500,10.38
3586600,10.38
3586700,10.38
3586800,10.38
3586900,10.38
3587000,10.38
3587100,10.38
3587200,10.38
3587300,10.38
3587400,10.38
3587500,10.38
3587600,10.38
3587700,10.38
3587800,10.38
3587900,10.38
3588000,10.38
3588100,10.38
3588200,10.38
3588300,10.38
3588400,10.38
3588500,10.38
3588600,10.38
3588700,10.38
3588800,10.38
3588900,10.38
3589000,10.38
3589100,10.38
3589200,10.38
3589300,10.38
3589400,10.38
3589500,10.38
3589600,10.38
3589700,10.38
3589800,10.38
3589900,10.38
3590000,10.38
3590100,10.38
3590200,10.38
3590300,10.38
3590400,10.38
3590500,10.38
3590600,10.38
3590700,10.38
3590800,10.38
3590900,10.38
3591000,10.38
3591100,10.38
3591200,10.38
3591300,10.38
3591400,10.38
3591500,10.38
3591600,10.38
3591700,10.38
3591800,10.38
3591900,10.38
3592000,10.38
3592100,10.38
3592200,10.38
3592300,10.38
3592400,10.38
3592500,10.38
3592600,10.38
3592700,10.38
3592800,10.38
3592900,10.38
3593000,10.38
3593100,10.38
3593200,10.38
3593300,10.38
3593400,10.38
3593500,10.38
3593600,10.38
3593700,10.38
3593800,10.38
3593900,10.38
3594000,10.38
3594100,10.38
3594200,10.38
3594300,10.38
3594400,10.38
3594500,10.38
3594600,10.38
3594700,10.38
3594800,10.38
3594900,10.38
3595000,10.38
3595100,10.38
3595200,10.38
3595300,10.38
3595400,10.38
3595500,10.38
3595600,10.38
3595700,10.38
3595800,10.38
3595900,10.38
3596000,10.38
3596100,10.38
3596200,10.38
3596300,10.38
3596400,10.38
3596500,10.38
3596600,10.38
3596700,10.38
3596800,10.38
3596900,10.38
3597000,10.38
3597100,10.38
3597200,10.38
3597300,10.38
3597400,10.38
3597500,10.38
3597600,10.38
3597700,10.38
3597800,10.38
3597900,10.38
3598000,10.38
3598100,10.38
3598200,10.38
3598300,10.38
3598400,10.38
3598500,10.38
3598600,10.38
3598700,10.38
3598800,10.38
3598900,10.38
3599000,10.38
3599100,10.38
3599200,10.38
3599300,10.38
3599400,10.38
3599500,10.38
3599600,10.38
3599700,10.38
3599800,10.38
3599900,10.38
3600000,10.38
3600100,10.38
3600200,10.38
3600300,10.38
3600400,10.38
3600500,10.38
3600600,10.38
3600700,10.38
3600800,10.38
3600900,10.38
3601000,10.38
3601100,10.38
3601200,10.38
3601300,10.38
3601400,10.38
3601500,10.38
3601600,10.38
3601700,10.38
3601800,10.38
3601900,10.38
3602000,10.38
3602100,10.38
3602200,10.38
3602300,10.38
3602400,10.38
3602500,10.38
3602600,10.38
3602700,10.38
3602800,10.38
3602900,10.38
3603000,10.38
3603100,10.38
3603200,10.38
3603300,10.38
3603400,10.38
3603500,10.38
3603600,10.38
3603700,10.38
3603800,10.38
3603900,10.38
3604000,10.38
3604100,10.38
3604200,10.38
3604300,10.38
3604400,10.38
3604500,10.38
3604600,10.38
3604700,10.38
3604800,10.38
3604900,10.38
3605000,10.38
3605100,10.38
3605200,10.38
3605300,10.38
3605400,10.38
3605500,10.38
3605600,10.38
3605700,10.38
3605800,10.38
3605900,10.38
3606000,10.38
3606100,10.38
3606200,10.38
3606300,10.38
3606400,10.38
3606500,10.38
3606600,10.38
3606700,10.38
3606800,10.38
3606900,10.38
3607000,10.38
3607100,10.38
3607200,10.38
3607300,10.38
3607400,10.38
3607500,10.38
3607600,10.38
3607700,10.38
3607800,10.38
3607900,10.38
3608000,10.38
3608100,10.38
3608200,10.38
3608300,10.38
3608400,10.38
3608500,10.38
3608600,10.38
3608700,10.38
3608800,10.38
3608900,10.38
3609000,10.38
3609100,10.38
3609200,10.38
3609300,10.38
3609400,10.38
3609500,10.38
3609600,10.38
3609700,10.38
3609800,10.38
3609900,10.38
3610000,10.38
3610100,10.38
3610200,10.38
3610300,10.38
3610400,10.38
3610500,10.38
3610600,10.38
3610700,10.38
3610800,10.38
3610900,10.38
3611000,10.38
3611100,10.38
3611200,10.38
3611300,10.38
3611400,10.38
3611500,10.38
3611600,10.38
3611700,10.38
3611800,10.38
3611900,10.38
3612000,10.38
3612100,10.38
3612200,10.38
3612300,10.38
3612400,10.38
3612500,10.38
3612600,10.38
3612700,10.38
3612800,10.38
3612900,10.38
3613000,10.38
3613100,10.38
3613200,10.38
3613300,10.38
3613400,10.38
3613500,10.38
3613600,10.38
3613700,10.38
3613800,10.38
3613900,10.38
3614000,10.38
3614100,10.38
3614200,10.38
3614300,10.38
3614400,10.38
3614500,10.38
3614600,10.38
3614700,10.38
3614800,10.38
3614900,10.38
3615000,10.38
3615100,10.38
3615200,10.38
3615300,10.38
3615400,10.38
3615500,10.38
3615600,10.38
3615700,10.38
3615800,10.38
3615900,10.38
3616000,10.38
3616100,10.38
3616200,10.38
3616300,10.38
3616400,10.38
3616500,10.38
3616600,10.38
3616700,10.38
3616800,10.38
3616900,10.38
3617000,10.38
3617100,10.38
3617200,10.38
3617300,10.38
3617400,10.38
3617500,10.38
3617600,10.38
3617700,10.38
3617800,10.38
3617900,10.38
3618000,10.38
3618100,10.38
3618200,10.38
3618300,10.38
3618400,10.38
3618500,10.38
3618600,10.38
3618700,10.38
3618800,10.38
3618900,10.38
3619000,10.38
3619100,10.38
3619200,10.38
3619300,10.38
3619400,10.38
3619500,10.38
3619600,10.38
3619700,10.38
3619800,10.38
3619900,10.38
3620000,10.38
3620100,10.38
3620200,10.38
3620300,10.38
3620400,10.38
3620500,10.38
3620600,10.38
3620700,10.38
3620800,10.38
3620900,10.38
3621000,10.38
3621100,10.38
3621200,10.38
3621300,10.38
3621400,10.38
3621500,10.38
3621600,10.38
3621700,10.38
3621800,10.38
3621900,10.38
3622000,10.38
3622100,10.38
3622200,10.38
3622300,10.38
3622400,10.38
3622500,10.38
3622600,10.38
3622700,10.38
3622800,10.38
3622900,10.38
3623000,10.38
3623100,10.38
3623200,10.38
3623300,10.38
3623400,10.38
3623500,10.38
3623600,10.38
3623700,10.38
3623800,10.38
3623900,10.38
3624000,10.38
3624100,10.38
3624200,10.38
3624300,10.38
3624400,10.38
3624500,10.38
3624600,10.38
3624700,10.38
3624800,10.38
3624900,10.38
3625000,10.38
3625100,10.38
3625200,10.38
3625300,10.38
3625400,10.38
3625500,10.38
3625600,10.38
3625700,10.38
3625800,10.38
3625900,10.38
3626000,10.38
3626100,10.38
3626200,10.38
3626300,10.38
3626400,10.38
3626500,10.38
3626600,10.38
3626700,10.38
3626800,10.38
3626900,10.38
3627000,10.38
3627100,10.38
3627200,10.38
3627300,10.38
3627400,10.38
3627500,10.38
3627600,10.38
3627700,10.38
3627800,10.38
3627900,10.38
3628000,10.38
3628100,10.38
3628200,10.38
3628300,10.38
3628400,10.38
3628500,10.38
3628600,10.38
3628700,10.38
3628800,10.38
3628900,10.38
3629000,10.38
3629100,10.38
3629200,10.38
3629300,10.38
3629400,10.38
3629500,10.38
3629600,10.38
3629700,10.38
3629800,10.38
3629900,10.38
3630000,10.38
3630100,10.38
3630200,10.38
3630300,10.38
3630400,10.38
3630500,10.38
3630600,10.38
3630700,10.38
3630800,10.38
3630900,10.38
3631000,10.38
3631100,10.38
3631200,10.38
3631300,10.38
3631400,10.38
3631500,10.38
3631600,10.38
3631700,10.38
3631800,10.38
3631900,10.38
3632000,10.38
3632100,10.38
3632200,10.38
3632300,10.38
3632400,10.38
3632500,10.38
3632600,10.38
3632700,10.38
3632800,10.38
3632900,10.38
3633000,10.38
3633100,10.38
3633200,10.38
3633300,10.38
3633400,10.38
3633500,10.38
3633600,10.38
3633700,10.38
3633800,10.38
3633900,10.38
3634000,10.38
3634100,10.38
3634200,10.38
3634300,10.38
3634400,10.38
3634500,10.38
3634600,10.38
3634700,10.38
3634800,10.38
3634900,10.38
3635000,10.38
3635100,10.38
3635200,10.38
3635300,10.38
3635400,10.38
3635500,10.38
3635600,10.38
3635700,10.38
3635800,10.38
3635900,10.38
3636000,10.38
3636100,10.38
3636200,10.38
3636300,10.38
3636400,10.38
3636500,10.38
3636600,10.38
3636700,10.38
3636800,10.38
3636900,10.38
3637000,10.38
3637100,10.38
3637200,10.38
3637300,10.38
3637400,10.38
3637500,10.38
3637600,10.38
3637700,10.38
3637800,10.38
3637900,10.38
3638000,10.38
3638100,10.38
3638200,10.38
3638300,10.38
3638400,10.38
3638500,10.38
3638600,10.38
3638700,10.38
3638800,10.38
3638900,10.38
3639000,10.38
3639100,10.38
3639200,10.38
3639300,10.38
3639400,10.38
3639500,10.38
3639600,10.38
3639700,10.38
3639800,10.38
3639900,10.38
3640000,10.38
3640100,10.38
3640200,10.38
3640300,10.38
3640400,10.38
3640500,10.38
3640600,10.38
3640700,10.38
3640800,10.38
3640900,10.38
3641000,10.38
3641100,10.38
3641200,10.38
3641300,10.38
3641400,10.38
3641500,10.38
3641600,10.38
3641700,10.38
3641800,10.38
3641900,10.38
3642000,10.38
3642100,10.38
3642200,10.38
3642300,10.38
3642400,10.38
3642500,10.38
3642600,10.38
3642700,10.38
3642800,10.38
3642900,10.38
3643000,10.38
3643100,10.38
3643200,10.38
3643300,10.38
3643400,10.38
3643500,10.38
3643600,10.38
3643700,10.38
3643800,10.38
3643900,10.38
3644000,10.38
3644100,10.38
3644200,10.38
3644300,10.38
3644400,10.38
3644500,10.38
3644600,10.38
3644700,10.38
3644800,10.38
3644900,10.38
3645000,10.38
3645100,10.38
3645200,10.38
3645300,10.38
3645400,10.38
3645500,10.38
3645600,10.38
3645700,10.38
3645800,10.38
3645900,10.38
3646000,10.38
3646100,10.38
3646200,10.38
