# 时间戳(ms),RTT(ms)
1922000,11.87
1922100,11.87
1922200,11.87
1922300,11.87
1922400,11.87
1922500,11.87
1922600,11.87
1922700,11.87
1922800,11.87
1922900,11.87
1923000,11.87
1923100,11.87
1923200,11.87
1923300,11.87
1923400,11.87
1923500,11.87
1923600,11.87
1923700,11.87
1923800,11.87
1923900,11.87
1924000,11.87
1924100,11.87
1924200,11.87
1924300,11.87
1924400,11.87
1924500,11.87
1924600,11.87
1924700,11.87
1924800,11.87
1924900,11.87
1925000,11.87
1925100,11.87
1925200,11.87
1925300,11.87
1925400,11.87
1925500,11.87
1925600,11.87
1925700,11.87
1925800,11.87
1925900,11.87
1926000,11.87
1926100,11.87
1926200,11.87
1926300,11.87
1926400,11.87
1926500,11.87
1926600,11.87
1926700,11.87
1926800,11.87
1926900,11.87
1927000,11.87
1927100,11.87
1927200,11.87
1927300,11.87
1927400,11.87
1927500,11.87
1927600,11.87
1927700,11.87
1927800,11.87
1927900,11.87
1928000,11.87
1928100,11.87
1928200,11.87
1928300,11.87
1928400,11.87
1928500,11.87
1928600,11.87
1928700,11.87
1928800,11.87
1928900,11.87
1929000,11.87
1929100,11.87
1929200,11.87
1929300,11.87
1929400,11.87
1929500,11.87
1929600,11.87
1929700,11.87
1929800,11.87
1929900,11.87
1930000,11.87
1930100,11.87
1930200,11.87
1930300,11.87
1930400,11.87
1930500,11.87
1930600,11.87
1930700,11.87
1930800,11.87
1930900,11.87
1931000,11.87
1931100,11.87
1931200,11.87
1931300,11.87
1931400,11.87
1931500,11.87
1931600,11.87
1931700,11.87
1931800,11.87
1931900,11.87
1932000,11.87
1932100,11.87
1932200,11.87
1932300,11.87
1932400,11.87
1932500,11.87
1932600,11.87
1932700,11.87
1932800,11.87
1932900,11.87
1933000,11.87
1933100,11.87
1933200,11.87
1933300,11.87
1933400,11.87
1933500,11.87
1933600,11.87
1933700,11.87
1933800,11.87
1933900,11.87
1934000,11.87
1934100,11.87
1934200,11.87
1934300,11.87
1934400,11.87
1934500,11.87
1934600,11.87
1934700,11.87
1934800,11.87
1934900,11.87
1935000,11.87
1935100,11.87
1935200,11.87
1935300,11.87
1935400,11.87
1935500,11.87
1935600,11.87
1935700,11.87
1935800,11.87
1935900,11.87
1936000,11.87
1936100,11.87
1936200,11.87
1936300,11.87
1936400,11.87
1936500,11.87
1936600,11.87
1936700,11.87
1936800,11.87
1936900,11.87
1937000,11.87
1937100,11.87
1937200,11.87
1937300,11.87
1937400,11.87
1937500,11.87
1937600,11.87
1937700,11.87
1937800,11.87
1937900,11.87
1938000,11.87
1938100,11.87
1938200,11.87
1938300,11.87
1938400,11.87
1938500,11.87
1938600,11.87
1938700,11.87
1938800,11.87
1938900,11.87
1939000,11.87
1939100,11.87
1939200,11.87
1939300,11.87
1939400,11.87
1939500,11.87
1939600,11.87
1939700,11.87
1939800,11.87
1939900,11.87
1940000,11.87
1940100,11.87
1940200,11.87
1940300,11.87
1940400,11.87
1940500,11.87
1940600,11.87
1940700,11.87
1940800,11.87
1940900,11.87
1941000,11.87
1941100,11.87
1941200,11.87
1941300,11.87
1941400,11.87
1941500,11.87
1941600,11.87
1941700,11.87
1941800,11.87
1941900,11.87
1942000,11.87
1942100,11.87
1942200,11.87
1942300,11.87
1942400,11.87
1942500,11.87
1942600,11.87
1942700,11.87
1942800,11.87
1942900,11.87
1943000,11.87
1943100,11.87
1943200,11.87
1943300,11.87
1943400,11.87
1943500,11.87
1943600,11.87
1943700,11.87
1943800,11.87
1943900,11.87
1944000,11.87
1944100,11.87
1944200,11.87
1944300,11.87
1944400,11.87
1944500,11.87
1944600,11.87
1944700,11.87
1944800,11.87
1944900,11.87
1945000,11.87
1945100,11.87
1945200,11.87
1945300,11.87
1945400,11.87
1945500,11.87
1945600,11.87
1945700,11.87
1945800,11.87
1945900,11.87
1946000,11.87
1946100,11.87
1946200,11.87
1946300,11.87
1946400,11.87
1946500,11.87
1946600,11.87
1946700,11.87
1946800,11.87
1946900,11.87
1947000,11.87
1947100,11.87
1947200,11.87
1947300,11.87
1947400,11.87
1947500,11.87
1947600,11.87
1947700,11.87
1947800,11.87
1947900,11.87
1948000,11.87
1948100,11.87
1948200,11.87
1948300,11.87
1948400,11.87
1948500,11.87
1948600,11.87
1948700,11.87
1948800,11.87
1948900,11.87
1949000,11.87
1949100,11.87
1949200,11.87
1949300,11.87
1949400,11.87
1949500,11.87
1949600,11.87
1949700,11.87
1949800,11.87
1949900,11.87
1950000,11.87
1950100,11.87
1950200,11.87
1950300,11.87
1950400,11.87
1950500,11.87
1950600,11.87
1950700,11.87
1950800,11.87
1950900,11.87
1951000,11.87
1951100,11.87
1951200,11.87
1951300,11.87
1951400,11.87
1951500,11.87
1951600,11.87
1951700,11.87
1951800,11.87
1951900,11.87
1952000,11.87
1952100,11.87
1952200,11.87
1952300,11.87
1952400,11.87
1952500,11.87
1952600,11.87
1952700,11.87
1952800,11.87
1952900,11.87
1953000,11.87
1953100,11.87
1953200,11.87
1953300,11.87
1953400,11.87
1953500,11.87
1953600,11.87
1953700,11.87
1953800,11.87
1953900,11.87
1954000,11.87
1954100,11.87
1954200,11.87
1954300,11.87
1954400,11.87
1954500,11.87
1954600,11.87
1954700,11.87
1954800,11.87
1954900,11.87
1955000,11.87
1955100,11.87
1955200,11.87
1955300,11.87
1955400,11.87
1955500,11.87
1955600,11.87
1955700,11.87
1955800,11.87
1955900,11.87
1956000,11.87
1956100,11.87
1956200,11.87
1956300,11.87
1956400,11.87
1956500,11.87
1956600,11.87
1956700,11.87
1956800,11.87
1956900,11.87
1957000,11.87
1957100,11.87
1957200,11.87
1957300,11.87
1957400,11.87
1957500,11.87
1957600,11.87
1957700,11.87
1957800,11.87
1957900,11.87
1958000,11.87
1958100,11.87
1958200,11.87
1958300,11.87
1958400,11.87
1958500,11.87
1958600,11.87
1958700,11.87
1958800,11.87
1958900,11.87
1959000,11.87
1959100,11.87
1959200,11.87
1959300,11.87
1959400,11.87
1959500,11.87
1959600,11.87
1959700,11.87
1959800,11.87
1959900,11.87
1960000,11.87
1960100,11.87
1960200,11.87
1960300,11.87
1960400,11.87
1960500,11.87
1960600,11.87
1960700,11.87
1960800,11.87
1960900,11.87
1961000,11.87
1961100,11.87
1961200,11.87
1961300,11.87
1961400,11.87
1961500,11.87
1961600,11.87
1961700,11.87
1961800,11.87
1961900,11.87
1962000,11.87
1962100,11.87
1962200,11.87
1962300,11.87
1962400,11.87
1962500,11.87
1962600,11.87
1962700,11.87
1962800,11.87
1962900,11.87
1963000,11.87
1963100,11.87
1963200,11.87
1963300,11.87
1963400,11.87
1963500,11.87
1963600,11.87
1963700,11.87
1963800,11.87
1963900,11.87
1964000,11.87
1964100,11.87
1964200,11.87
1964300,11.87
1964400,11.87
1964500,14.86
1964600,14.86
1964700,14.86
1964800,14.86
1964900,14.86
1965000,14.86
1965100,14.86
1965200,14.86
1965300,14.86
1965400,14.86
1965500,14.86
1965600,14.86
1965700,14.86
1965800,14.86
1965900,14.86
1966000,14.86
1966100,14.86
1966200,14.86
1966300,14.86
1966400,14.86
1966500,14.86
1966600,14.86
1966700,14.86
1966800,14.86
1966900,14.86
1967000,14.86
1967100,14.86
1967200,14.86
1967300,14.86
1967400,14.86
1967500,14.86
1967600,14.86
1967700,14.86
1967800,14.86
1967900,14.86
1968000,14.86
1968100,14.86
1968200,14.86
1968300,14.86
1968400,14.86
1968500,14.86
1968600,14.86
1968700,14.86
1968800,14.86
1968900,14.86
1969000,14.86
1969100,14.86
1969200,14.86
1969300,14.86
1969400,14.86
1969500,14.86
1969600,14.86
1969700,14.86
1969800,14.86
1969900,14.86
1970000,14.86
1970100,14.86
1970200,14.86
1970300,14.86
1970400,14.86
1970500,14.86
1970600,14.86
1970700,14.86
1970800,14.86
1970900,14.86
1971000,14.86
1971100,14.86
1971200,14.86
1971300,14.86
1971400,14.86
1971500,14.86
1971600,14.86
1971700,14.86
1971800,14.86
1971900,14.86
1972000,14.86
1972100,14.86
1972200,14.86
1972300,14.86
1972400,14.86
1972500,14.86
1972600,14.86
1972700,14.86
1972800,14.86
1972900,14.86
1973000,14.86
1973100,14.86
1973200,14.86
1973300,14.86
1973400,14.86
1973500,14.86
1973600,14.86
1973700,14.86
1973800,14.86
1973900,14.86
1974000,14.86
1974100,14.86
1974200,14.86
1974300,14.86
1974400,14.86
1974500,14.86
1974600,14.86
1974700,14.86
1974800,14.86
1974900,14.86
1975000,14.86
1975100,14.86
1975200,14.86
1975300,14.86
1975400,14.86
1975500,14.86
1975600,14.86
1975700,14.86
1975800,14.86
1975900,14.86
1976000,14.86
1976100,14.86
1976200,14.86
1976300,14.86
1976400,14.86
1976500,14.86
1976600,14.86
1976700,14.86
1976800,14.86
1976900,14.86
1977000,14.86
1977100,14.86
1977200,14.86
1977300,14.86
1977400,14.86
1977500,14.86
1977600,14.86
1977700,14.86
1977800,14.86
1977900,14.86
1978000,14.86
1978100,14.86
1978200,14.86
1978300,14.86
1978400,14.86
1978500,14.86
1978600,14.86
1978700,14.86
1978800,14.86
1978900,14.86
1979000,14.86
1979100,14.86
1979200,14.86
1979300,14.86
1979400,14.86
1979500,14.86
1979600,14.86
1979700,14.86
1979800,14.86
1979900,14.86
1980000,14.86
1980100,14.86
1980200,14.86
1980300,14.86
1980400,14.86
1980500,14.86
1980600,14.86
1980700,14.86
1980800,14.86
1980900,14.86
1981000,14.86
1981100,14.86
1981200,14.86
1981300,14.86
1981400,14.86
1981500,14.86
1981600,14.86
1981700,14.86
1981800,14.86
1981900,14.86
1982000,14.86
1982100,14.86
1982200,14.86
1982300,14.86
1982400,14.86
1982500,14.86
1982600,14.86
1982700,14.86
1982800,14.86
1982900,14.86
1983000,14.86
1983100,14.86
1983200,14.86
1983300,14.86
1983400,14.86
1983500,14.86
1983600,14.86
1983700,14.86
1983800,14.86
1983900,14.86
1984000,14.86
1984100,14.86
1984200,14.86
1984300,14.86
1984400,14.86
1984500,14.86
1984600,14.86
1984700,14.86
1984800,14.86
1984900,14.86
1985000,14.86
1985100,14.86
1985200,14.86
1985300,14.86
1985400,14.86
1985500,14.86
1985600,14.86
1985700,14.86
1985800,14.86
1985900,14.86
1986000,14.86
1986100,14.86
1986200,14.86
1986300,14.86
1986400,14.86
1986500,14.86
1986600,14.86
1986700,14.86
1986800,14.86
1986900,14.86
1987000,14.86
1987100,14.86
1987200,14.86
1987300,14.86
1987400,14.86
1987500,14.86
1987600,14.86
1987700,14.86
1987800,14.86
1987900,14.86
1988000,14.86
1988100,14.86
1988200,14.86
1988300,14.86
1988400,14.86
1988500,14.86
1988600,14.86
1988700,14.86
1988800,14.86
1988900,14.86
1989000,14.86
1989100,14.86
1989200,14.86
1989300,14.86
1989400,14.86
1989500,14.86
1989600,14.86
1989700,14.86
1989800,14.86
1989900,14.86
1990000,14.86
1990100,14.86
1990200,14.86
1990300,14.86
1990400,14.86
1990500,14.86
1990600,14.86
1990700,14.86
1990800,14.86
1990900,14.86
1991000,14.86
1991100,14.86
1991200,14.86
1991300,14.86
1991400,14.86
1991500,14.86
1991600,14.86
1991700,14.86
1991800,14.86
1991900,14.86
1992000,14.86
1992100,14.86
1992200,14.86
1992300,14.86
1992400,14.86
1992500,14.86
1992600,14.86
1992700,14.86
1992800,14.86
1992900,14.86
1993000,14.86
1993100,14.86
1993200,14.86
1993300,14.86
1993400,14.86
1993500,14.86
1993600,14.86
1993700,14.86
1993800,14.86
1993900,14.86
1994000,14.86
1994100,14.86
1994200,14.86
1994300,14.86
1994400,14.86
1994500,14.86
1994600,14.86
1994700,14.86
1994800,14.86
1994900,14.86
1995000,14.86
1995100,14.86
1995200,14.86
1995300,14.86
1995400,14.86
1995500,14.86
1995600,14.86
1995700,14.86
1995800,14.86
1995900,14.86
1996000,14.86
1996100,14.86
1996200,14.86
1996300,14.86
1996400,14.86
1996500,14.86
1996600,14.86
1996700,14.86
1996800,14.86
1996900,14.86
1997000,14.86
1997100,14.86
1997200,14.86
1997300,14.86
1997400,14.86
1997500,14.86
1997600,14.86
1997700,14.86
1997800,14.86
1997900,14.86
1998000,14.86
1998100,14.86
1998200,14.86
1998300,14.86
1998400,14.86
1998500,14.86
1998600,14.86
1998700,14.86
1998800,14.86
1998900,14.86
1999000,14.86
1999100,14.86
1999200,14.86
1999300,14.86
1999400,14.86
1999500,14.86
1999600,14.86
1999700,14.86
1999800,14.86
1999900,14.86
2000000,14.86
2000100,14.86
2000200,14.86
2000300,14.86
2000400,14.86
2000500,14.86
2000600,14.86
2000700,14.86
2000800,14.86
2000900,14.86
2001000,14.86
2001100,14.86
2001200,14.86
2001300,14.86
2001400,14.86
2001500,14.86
2001600,14.86
2001700,14.86
2001800,14.86
2001900,14.86
2002000,14.86
2002100,14.86
2002200,14.86
2002300,14.86
2002400,14.86
2002500,14.86
2002600,14.86
2002700,14.86
2002800,14.86
2002900,14.86
2003000,14.86
2003100,14.86
2003200,14.86
2003300,14.86
2003400,14.86
2003500,14.86
2003600,14.86
2003700,14.86
2003800,14.86
2003900,14.86
2004000,14.86
2004100,14.86
2004200,14.86
2004300,14.86
2004400,14.86
2004500,14.86
2004600,14.86
2004700,14.86
2004800,14.86
2004900,14.86
2005000,14.86
2005100,14.86
2005200,14.86
2005300,14.86
2005400,14.86
2005500,14.86
2005600,14.86
2005700,14.86
2005800,14.86
2005900,14.86
2006000,14.86
2006100,14.86
2006200,14.86
2006300,14.86
2006400,14.86
2006500,14.86
2006600,14.86
2006700,14.86
2006800,14.86
2006900,14.86
2007000,14.86
2007100,14.86
2007200,14.86
2007300,14.86
2007400,14.86
2007500,14.86
2007600,14.86
2007700,14.86
2007800,14.86
2007900,14.86
2008000,14.86
2008100,14.86
2008200,14.86
2008300,14.86
2008400,14.86
2008500,14.86
2008600,14.86
2008700,14.86
2008800,14.86
2008900,14.86
2009000,14.86
2009100,14.86
2009200,14.86
2009300,14.86
2009400,14.86
2009500,14.86
2009600,14.86
2009700,14.86
2009800,14.86
2009900,14.86
2010000,14.86
2010100,14.86
2010200,14.86
2010300,14.86
2010400,14.86
2010500,14.86
2010600,14.86
2010700,14.86
2010800,14.86
2010900,14.86
2011000,14.86
2011100,14.86
2011200,14.86
2011300,14.86
2011400,14.86
2011500,14.86
2011600,14.86
2011700,14.86
2011800,14.86
2011900,14.86
2012000,14.86
2012100,14.86
2012200,14.86
2012300,14.86
2012400,14.86
2012500,14.86
2012600,14.86
2012700,14.86
2012800,14.86
2012900,14.86
2013000,14.86
2013100,14.86
2013200,14.86
2013300,14.86
2013400,14.86
2013500,14.86
2013600,14.86
2013700,14.86
2013800,14.86
2013900,14.86
2014000,14.86
2014100,14.86
2014200,14.86
2014300,14.86
2014400,14.86
2014500,14.86
2014600,14.86
2014700,14.86
2014800,14.86
2014900,14.86
2015000,14.86
2015100,14.86
2015200,14.86
2015300,14.86
2015400,14.86
2015500,14.86
2015600,14.86
2015700,14.86
2015800,14.86
2015900,14.86
2016000,14.86
2016100,14.86
2016200,14.86
2016300,14.86
2016400,14.86
2016500,14.86
2016600,14.86
2016700,14.86
2016800,14.86
2016900,14.86
2017000,14.86
2017100,14.86
2017200,14.86
2017300,14.86
2017400,14.86
2017500,14.86
2017600,14.86
2017700,14.86
2017800,14.86
2017900,14.86
2018000,14.86
2018100,14.86
2018200,14.86
2018300,14.86
2018400,14.86
2018500,14.86
2018600,14.86
2018700,14.86
2018800,14.86
2018900,14.86
2019000,14.86
2019100,14.86
2019200,14.86
2019300,14.86
2019400,14.86
2019500,14.86
2019600,14.86
2019700,14.86
2019800,14.86
2019900,14.86
2020000,14.86
2020100,14.86
2020200,14.86
2020300,14.86
2020400,14.86
2020500,14.86
2020600,14.86
2020700,14.86
2020800,14.86
2020900,14.86
2021000,14.86
2021100,14.86
2021200,14.86
2021300,14.86
2021400,14.86
2021500,14.86
2021600,14.86
2021700,14.86
2021800,14.86
2021900,14.86
2022000,14.86
2022100,14.86
2022200,14.86
2022300,14.86
2022400,14.86
2022500,14.86
2022600,14.86
2022700,14.86
2022800,14.86
2022900,14.86
2023000,14.86
2023100,14.86
2023200,14.86
2023300,14.86
2023400,14.86
2023500,14.86
2023600,14.86
2023700,14.86
2023800,14.86
2023900,14.86
2024000,14.86
2024100,14.86
2024200,14.86
2024300,14.86
2024400,14.86
2024500,14.86
2024600,14.86
2024700,14.86
2024800,14.86
2024900,14.86
2025000,14.86
2025100,14.86
2025200,14.86
2025300,14.86
2025400,14.86
2025500,14.86
2025600,14.86
2025700,14.86
2025800,14.86
2025900,14.86
2026000,14.86
2026100,14.86
2026200,14.86
2026300,14.86
2026400,14.86
2026500,14.86
2026600,14.86
2026700,14.86
2026800,14.86
2026900,14.86
2027000,14.86
2027100,14.86
2027200,14.86
2027300,14.86
2027400,14.86
2027500,14.86
2027600,14.86
2027700,14.86
2027800,14.86
2027900,14.86
2028000,14.86
2028100,14.86
2028200,14.86
2028300,14.86
2028400,14.86
2028500,14.86
2028600,14.86
2028700,14.86
2028800,14.86
2028900,14.86
2029000,14.86
2029100,14.86
2029200,14.86
2029300,14.86
2029400,14.86
2029500,14.86
2029600,14.86
2029700,14.86
2029800,14.86
2029900,14.86
2030000,14.86
2030100,14.86
2030200,14.86
2030300,14.86
2030400,14.86
2030500,14.86
2030600,14.86
2030700,14.86
2030800,14.86
2030900,14.86
2031000,14.86
2031100,14.86
2031200,14.86
2031300,14.86
2031400,14.86
2031500,14.86
2031600,14.86
2031700,14.86
2031800,14.86
2031900,14.86
2032000,14.86
2032100,14.86
2032200,14.86
2032300,14.86
2032400,14.86
2032500,14.86
2032600,14.86
2032700,14.86
2032800,14.86
2032900,14.86
2033000,14.86
2033100,14.86
2033200,14.86
2033300,14.86
2033400,14.86
2033500,14.86
2033600,14.86
2033700,14.86
2033800,14.86
2033900,14.86
2034000,14.86
2034100,14.86
2034200,14.86
2034300,14.86
2034400,14.86
2034500,14.86
2034600,14.86
2034700,14.86
2034800,14.86
2034900,14.86
2035000,14.86
2035100,14.86
2035200,14.86
2035300,14.86
2035400,14.86
2035500,14.86
2035600,14.86
2035700,14.86
2035800,14.86
2035900,14.86
2036000,14.86
2036100,14.86
2036200,14.86
2036300,14.86
2036400,14.86
2036500,14.86
2036600,14.86
2036700,14.86
2036800,14.86
2036900,14.86
2037000,14.86
2037100,14.86
2037200,14.86
2037300,14.86
2037400,14.86
2037500,14.86
2037600,14.86
2037700,14.86
2037800,14.86
2037900,14.86
2038000,14.86
2038100,14.86
2038200,14.86
2038300,14.86
2038400,14.86
2038500,14.86
2038600,14.86
2038700,14.86
2038800,14.86
2038900,14.86
2039000,14.86
2039100,14.86
2039200,14.86
2039300,14.86
2039400,14.86
2039500,14.86
2039600,14.86
2039700,14.86
2039800,14.86
2039900,14.86
2040000,14.86
2040100,14.86
2040200,14.86
2040300,14.86
2040400,14.86
2040500,14.86
2040600,14.86
2040700,14.86
2040800,14.86
2040900,14.86
2041000,14.86
2041100,14.86
2041200,14.86
2041300,14.86
2041400,14.86
2041500,14.86
2041600,14.86
2041700,14.86
2041800,14.86
2041900,14.86
2042000,14.86
2042100,14.86
2042200,14.86
2042300,14.86
2042400,14.86
2042500,14.86
2042600,14.86
2042700,14.86
2042800,14.86
2042900,14.86
2043000,14.86
2043100,14.86
2043200,14.86
2043300,14.86
2043400,14.86
2043500,14.86
2043600,14.86
2043700,14.86
2043800,14.86
2043900,14.86
2044000,14.86
2044100,14.86
2044200,14.86
2044300,14.86
2044400,14.86
2044500,14.86
2044600,14.86
2044700,14.86
2044800,14.86
2044900,14.86
2045000,14.86
2045100,14.86
2045200,14.86
2045300,14.86
2045400,14.86
2045500,14.86
2045600,14.86
2045700,14.86
2045800,14.86
2045900,14.86
2046000,14.86
2046100,14.86
2046200,14.86
2046300,14.86
2046400,14.86
2046500,14.86
2046600,14.86
2046700,14.86
2046800,14.86
2046900,14.86
2047000,14.86
2047100,14.86
2047200,14.86
2047300,14.86
2047400,14.86
2047500,14.86
2047600,14.86
2047700,14.86
2047800,14.86
2047900,14.86
2048000,14.86
2048100,14.86
2048200,14.86
2048300,14.86
2048400,14.86
2048500,14.86
2048600,14.86
2048700,14.86
2048800,14.86
2048900,14.86
2049000,14.86
2049100,14.86
2049200,14.86
2049300,14.86
2049400,14.86
2049500,14.86
2049600,14.86
2049700,14.86
2049800,14.86
2049900,14.86
2050000,14.86
2050100,14.86
2050200,14.86
2050300,14.86
2050400,14.86
2050500,14.86
2050600,14.86
2050700,14.86
2050800,14.86
2050900,14.86
2051000,14.86
2051100,14.86
2051200,14.86
2051300,14.86
2051400,14.86
2051500,14.86
2051600,14.86
2051700,14.86
2051800,14.86
2051900,14.86
2052000,14.86
2052100,14.86
2052200,14.86
2052300,14.86
2052400,14.86
2052500,14.86
2052600,14.86
2052700,14.86
2052800,14.86
2052900,14.86
2053000,14.86
2053100,14.86
2053200,14.86
2053300,14.86
2053400,14.86
2053500,14.86
2053600,14.86
2053700,14.86
2053800,14.86
2053900,14.86
2054000,14.86
2054100,14.86
2054200,14.86
2054300,14.86
2054400,14.86
2054500,14.86
2054600,14.86
2054700,14.86
2054800,14.86
2054900,14.86
2055000,14.86
2055100,14.86
2055200,14.86
2055300,14.86
2055400,14.86
2055500,14.86
2055600,14.86
2055700,14.86
2055800,14.86
2055900,14.86
2056000,14.86
2056100,14.86
2056200,14.86
2056300,14.86
2056400,14.86
2056500,14.86
2056600,14.86
2056700,14.86
2056800,14.86
2056900,14.86
2057000,14.86
2057100,14.86
2057200,14.86
2057300,14.86
2057400,14.86
2057500,14.86
2057600,14.86
2057700,14.86
2057800,14.86
2057900,14.86
2058000,14.86
2058100,14.86
2058200,14.86
2058300,14.86
2058400,14.86
2058500,14.86
2058600,14.86
2058700,14.86
2058800,14.86
2058900,14.86
2059000,14.86
2059100,14.86
2059200,14.86
2059300,14.86
2059400,14.86
2059500,14.86
2059600,14.86
2059700,14.86
2059800,14.86
2059900,14.86
2060000,14.86
2060100,14.86
2060200,14.86
2060300,14.86
2060400,14.86
2060500,14.86
2060600,14.86
2060700,14.86
2060800,14.86
2060900,14.86
2061000,14.86
2061100,14.86
2061200,14.86
2061300,14.86
2061400,14.86
2061500,14.86
2061600,14.86
2061700,14.86
2061800,14.86
2061900,14.86
2062000,14.86
2062100,14.86
2062200,14.86
2062300,14.86
2062400,14.86
2062500,14.86
2062600,14.86
2062700,14.86
2062800,14.86
2062900,14.86
2063000,14.86
2063100,14.86
2063200,14.86
2063300,14.86
2063400,14.86
2063500,14.86
2063600,14.86
2063700,14.86
2063800,14.86
2063900,14.86
2064000,14.86
2064100,14.86
2064200,14.86
2064300,14.86
2064400,14.86
2064500,14.86
2064600,14.86
2064700,14.86
2064800,14.86
2064900,14.86
2065000,14.86
2065100,14.86
2065200,14.86
2065300,14.86
2065400,14.86
2065500,14.86
2065600,14.86
2065700,14.86
2065800,12.39
2065900,12.39
2066000,12.39
2066100,12.39
2066200,12.39
2066300,12.39
2066400,12.39
2066500,12.39
2066600,12.39
2066700,12.39
2066800,12.39
2066900,12.39
2067000,12.39
2067100,12.39
2067200,12.39
2067300,12.39
2067400,12.39
2067500,12.39
2067600,12.39
2067700,12.39
2067800,12.39
2067900,12.39
2068000,12.39
2068100,12.39
2068200,12.39
2068300,12.39
2068400,12.39
2068500,12.39
2068600,12.39
2068700,12.39
2068800,12.39
2068900,12.39
2069000,12.39
2069100,12.39
2069200,12.39
2069300,12.39
2069400,12.39
2069500,12.39
2069600,12.39
2069700,12.39
2069800,12.39
2069900,12.39
2070000,12.39
2070100,12.39
2070200,12.39
2070300,12.39
2070400,12.39
2070500,12.39
2070600,12.39
2070700,12.39
2070800,12.39
2070900,12.39
2071000,12.39
2071100,12.39
2071200,12.39
2071300,12.39
2071400,12.39
2071500,12.39
2071600,12.39
2071700,12.39
2071800,12.39
2071900,12.39
2072000,12.39
2072100,12.39
2072200,12.39
2072300,12.39
2072400,12.39
2072500,12.39
2072600,12.39
2072700,12.39
2072800,12.39
2072900,12.39
2073000,12.39
2073100,12.39
2073200,12.39
2073300,12.39
2073400,12.39
2073500,12.39
2073600,12.39
2073700,12.39
2073800,12.39
2073900,12.39
2074000,12.39
2074100,12.39
2074200,12.39
2074300,12.39
2074400,12.39
2074500,12.39
2074600,12.39
2074700,12.39
2074800,12.39
2074900,12.39
2075000,12.39
2075100,12.39
2075200,12.39
2075300,12.39
2075400,12.39
2075500,12.39
2075600,12.39
2075700,12.39
2075800,12.39
2075900,12.39
2076000,12.39
2076100,12.39
2076200,12.39
2076300,12.39
2076400,12.39
2076500,12.39
2076600,12.39
2076700,12.39
2076800,12.39
2076900,12.39
2077000,12.39
2077100,12.39
2077200,12.39
2077300,12.39
2077400,12.39
2077500,12.39
2077600,12.39
2077700,12.39
2077800,12.39
2077900,12.39
2078000,12.39
2078100,12.39
2078200,12.39
2078300,12.39
2078400,12.39
2078500,12.39
2078600,12.39
2078700,12.39
2078800,12.39
2078900,12.39
2079000,12.39
2079100,12.39
2079200,12.39
2079300,12.39
2079400,12.39
2079500,12.39
2079600,12.39
2079700,12.39
2079800,12.39
2079900,12.39
2080000,12.39
2080100,12.39
2080200,12.39
2080300,12.39
2080400,12.39
2080500,12.39
2080600,12.39
2080700,12.39
2080800,12.39
2080900,12.39
2081000,12.39
2081100,12.39
2081200,12.39
2081300,12.39
2081400,12.39
2081500,12.39
2081600,12.39
2081700,12.39
2081800,12.39
2081900,12.39
2082000,12.39
2082100,12.39
2082200,12.39
2082300,12.39
2082400,12.39
2082500,12.39
2082600,12.39
2082700,12.39
2082800,12.39
2082900,12.39
2083000,12.39
2083100,12.39
2083200,12.39
2083300,12.39
2083400,12.39
2083500,12.39
2083600,12.39
2083700,12.39
2083800,12.39
2083900,12.39
2084000,12.39
2084100,12.39
2084200,12.39
2084300,12.39
2084400,12.39
2084500,12.39
2084600,12.39
2084700,12.39
2084800,12.39
2084900,12.39
2085000,12.39
2085100,12.39
2085200,12.39
2085300,12.39
2085400,12.39
2085500,12.39
2085600,12.39
2085700,12.39
2085800,12.39
2085900,12.39
2086000,12.39
2086100,12.39
2086200,12.39
2086300,12.39
2086400,12.39
2086500,12.39
2086600,12.39
2086700,12.39
2086800,12.39
2086900,12.39
2087000,12.39
2087100,12.39
2087200,12.39
2087300,12.39
2087400,12.39
2087500,12.39
2087600,12.39
2087700,12.39
2087800,12.39
2087900,12.39
2088000,12.39
2088100,12.39
2088200,12.39
2088300,12.39
2088400,12.39
2088500,12.39
2088600,12.39
2088700,12.39
2088800,12.39
2088900,12.39
2089000,12.39
2089100,12.39
2089200,12.39
2089300,12.39
2089400,12.39
2089500,12.39
2089600,12.39
2089700,12.39
2089800,12.39
2089900,12.39
2090000,12.39
2090100,12.39
2090200,12.39
2090300,12.39
2090400,12.39
2090500,12.39
2090600,12.39
2090700,12.39
2090800,12.39
2090900,12.39
2091000,12.39
2091100,12.39
2091200,12.39
2091300,12.39
2091400,12.39
2091500,12.39
2091600,12.39
2091700,12.39
2091800,12.39
2091900,12.39
2092000,12.39
2092100,12.39
2092200,12.39
2092300,12.39
2092400,12.39
2092500,12.39
2092600,12.39
2092700,12.39
2092800,12.39
2092900,12.39
2093000,12.39
2093100,12.39
2093200,12.39
2093300,12.39
2093400,12.39
2093500,12.39
2093600,12.39
2093700,12.39
2093800,12.39
2093900,12.39
2094000,12.39
2094100,12.39
2094200,12.39
2094300,12.39
2094400,12.39
2094500,12.39
2094600,12.39
2094700,12.39
2094800,12.39
2094900,12.39
2095000,12.39
2095100,12.39
2095200,12.39
2095300,12.39
2095400,12.39
2095500,12.39
2095600,12.39
2095700,12.39
2095800,12.39
2095900,12.39
2096000,12.39
2096100,12.39
2096200,12.39
2096300,12.39
2096400,12.39
2096500,12.39
2096600,12.39
