# 时间戳(ms),带宽(Mbps)
4484600,1.37
4484700,1.37
4484800,1.38
4484900,1.38
4485000,1.38
4485100,1.39
4485200,1.27
4485300,1.27
4485400,1.28
4485500,1.28
4485600,1.29
4485700,1.29
4485800,1.30
4485900,1.29
4486000,1.29
4486100,1.30
4486200,1.29
4486300,1.30
4486400,1.30
4486500,1.31
4486600,1.31
4486700,1.31
4486800,1.32
4486900,1.32
4487000,1.33
4487100,1.33
4487200,1.34
4487300,1.35
4487400,1.35
4487500,1.35
4487600,1.36
4487700,1.36
4487800,1.37
4487900,1.37
4488000,1.38
4488100,1.38
4488200,1.39
4488300,1.39
4488400,1.39
4488500,1.40
4488600,1.40
4488700,1.41
4488800,1.41
4488900,1.42
4489000,1.42
4489100,1.42
4489200,1.43
4489300,1.43
4489400,1.43
4489500,1.44
4489600,1.44
4489700,1.45
4489800,1.45
4489900,1.45
4490000,1.46
4490100,1.46
4490200,1.47
4490300,1.47
4490400,1.48
4490500,1.48
4490600,1.48
4490700,1.49
4490800,1.49
4490900,1.48
4491000,1.44
4491100,1.36
4491200,1.36
4491300,1.36
4491400,1.37
4491500,1.37
4491600,1.38
4491700,1.38
4491800,1.38
4491900,1.39
4492000,1.32
4492100,1.32
4492200,1.32
4492300,1.33
4492400,1.34
4492500,1.34
4492600,1.33
4492700,1.34
4492800,1.34
4492900,1.34
4493000,1.35
4493100,1.35
4493200,1.35
4493300,1.35
4493400,1.36
4493500,1.36
4493600,1.37
4493700,1.36
4493800,1.37
4493900,1.37
4494000,1.37
4494100,1.38
4494200,1.38
4494300,1.38
4494400,1.39
4494500,1.38
4494600,1.38
4494700,1.39
4494800,1.39
4494900,1.39
4495000,1.39
4495100,1.40
4495200,1.41
4495300,1.41
4495400,1.41
4495500,1.42
4495600,1.42
4495700,1.42
4495800,1.43
4495900,1.43
4496000,1.43
4496100,1.44
4496200,1.44
4496300,1.44
4496400,1.45
4496500,1.45
4496600,1.45
4496700,1.46
4496800,1.46
4496900,1.47
4497000,1.47
4497100,1.47
4497200,1.43
4497300,1.43
4497400,1.44
4497500,1.44
4497600,1.44
4497700,1.45
4497800,1.45
4497900,1.45
4498000,1.45
4498100,1.45
4498200,1.45
4498300,1.45
4498400,1.45
4498500,1.46
4498600,1.46
4498700,1.46
4498800,1.46
4498900,1.47
4499000,1.47
4499100,1.47
4499200,1.48
4499300,1.48
4499400,1.52
4499500,1.52
4499600,1.52
4499700,1.52
4499800,1.52
4499900,1.52
4500000,1.52
4500100,1.52
4500200,1.52
4500300,1.53
4500400,1.53
4500500,1.53
4500600,1.54
4500700,1.54
4500800,1.54
4500900,1.54
4501000,1.54
4501100,1.54
4501200,1.53
4501300,1.55
4501400,1.55
4501500,1.55
4501600,1.55
4501700,1.55
4501800,1.55
4501900,1.55
4502000,1.55
4502100,1.55
4502200,1.56
4502300,1.56
4502400,1.56
4502500,1.54
4502600,1.54
4502700,1.56
4502800,1.56
4502900,1.56
4503000,1.56
4503100,1.56
4503200,1.56
4503300,1.56
4503400,1.56
4503500,1.57
4503600,1.57
4503700,1.59
4503800,1.59
4503900,1.59
4504000,1.59
4504100,1.59
4504200,1.59
4504300,1.58
4504400,1.58
4504500,1.58
4504600,1.59
4504700,1.59
4504800,1.59
4504900,1.60
4505000,1.60
4505100,1.61
4505200,1.61
4505300,1.61
4505400,1.61
4505500,1.61
4505600,1.61
4505700,1.61
4505800,1.61
4505900,1.61
4506000,1.62
4506100,1.62
4506200,1.62
4506300,1.60
4506400,1.60
4506500,1.60
4506600,1.60
4506700,1.61
4506800,1.61
4506900,1.61
4507000,1.62
4507100,1.62
4507200,1.62
4507300,1.62
4507400,1.63
4507500,1.63
4507600,1.63
4507700,1.63
4507800,1.63
4507900,1.63
4508000,1.61
4508100,1.61
4508200,1.61
4508300,1.61
4508400,1.62
4508500,1.62
4508600,1.62
4508700,1.62
4508800,1.62
4508900,1.62
4509000,1.63
4509100,1.63
4509200,1.64
4509300,1.64
4509400,1.64
4509500,1.65
4509600,1.65
4509700,1.65
4509800,1.66
4509900,1.66
4510000,1.66
4510100,1.66
4510200,1.67
4510300,1.67
4510400,1.67
4510500,1.68
4510600,1.68
4510700,1.68
4510800,1.68
4510900,1.69
4511000,1.69
4511100,1.69
4511200,1.70
4511300,1.70
4511400,1.70
4511500,1.70
4511600,1.70
4511700,1.71
4511800,1.71
4511900,1.69
4512000,1.69
4512100,1.51
4512200,1.51
4512300,1.51
4512400,1.52
4512500,1.52
4512600,1.52
4512700,1.52
4512800,1.52
4512900,1.53
4513000,1.53
4513100,1.53
4513200,1.54
4513300,1.54
4513400,1.54
4513500,1.54
4513600,1.53
4513700,1.53
4513800,1.53
4513900,1.54
4514000,1.54
4514100,1.54
4514200,1.55
4514300,1.55
4514400,1.55
4514500,1.55
4514600,1.55
4514700,1.55
4514800,1.56
4514900,1.56
4515000,1.56
4515100,1.56
4515200,1.57
4515300,1.57
4515400,1.57
4515500,1.57
4515600,1.58
4515700,1.58
4515800,1.58
4515900,1.59
4516000,1.59
4516100,1.59
4516200,1.59
4516300,1.59
4516400,1.59
4516500,1.60
4516600,1.60
4516700,1.61
4516800,1.61
4516900,1.61
4517000,1.61
4517100,1.61
4517200,1.61
4517300,1.62
4517400,1.62
4517500,1.62
4517600,1.63
4517700,1.63
4517800,1.63
4517900,1.63
4518000,1.63
4518100,1.63
4518200,1.64
4518300,1.64
4518400,1.65
4518500,1.65
4518600,1.65
4518700,1.65
4518800,1.65
4518900,1.65
4519000,1.65
4519100,1.67
4519200,1.67
4519300,1.67
4519400,1.67
4519500,1.67
4519600,1.67
4519700,1.67
4519800,1.67
4519900,1.67
4520000,1.66
4520100,1.66
4520200,1.66
4520300,1.67
4520400,1.67
4520500,1.67
4520600,1.68
4520700,1.68
4520800,1.68
4520900,1.68
4521000,1.68
4521100,1.68
4521200,1.68
4521300,1.68
4521400,1.68
4521500,1.68
4521600,1.68
4521700,1.69
4521800,1.69
4521900,1.69
4522000,1.70
4522100,1.70
4522200,1.70
4522300,1.70
4522400,1.70
4522500,1.71
4522600,1.71
4522700,1.71
4522800,1.72
4522900,1.72
4523000,1.72
4523100,1.72
4523200,1.73
4523300,1.73
4523400,1.73
4523500,1.72
4523600,1.72
4523700,1.72
4523800,1.73
4523900,1.73
4524000,1.73
4524100,1.73
4524200,1.73
4524300,1.73
4524400,1.74
4524500,1.74
4524600,1.74
4524700,1.75
4524800,1.75
4524900,1.75
4525000,1.75
4525100,1.75
4525200,1.76
4525300,1.76
4525400,1.76
4525500,1.76
4525600,1.76
4525700,1.76
4525800,1.77
4525900,1.77
4526000,1.77
4526100,1.76
4526200,1.76
4526300,1.76
4526400,1.76
4526500,1.76
4526600,1.75
4526700,1.75
4526800,1.75
4526900,1.76
4527000,1.76
4527100,1.76
4527200,1.76
4527300,1.76
4527400,1.76
4527500,1.77
4527600,1.77
4527700,1.77
4527800,1.77
4527900,1.78
4528000,1.78
4528100,1.78
4528200,1.79
4528300,1.79
4528400,1.79
4528500,1.79
4528600,1.79
4528700,1.79
4528800,1.80
4528900,1.80
4529000,1.80
4529100,1.80
4529200,1.79
4529300,1.79
4529400,1.79
4529500,1.80
4529600,1.80
4529700,1.80
4529800,1.81
4529900,1.81
4530000,1.81
4530100,1.81
4530200,1.81
4530300,1.82
4530400,1.82
4530500,1.82
4530600,1.82
4530700,1.82
4530800,1.82
4530900,1.83
4531000,1.83
4531100,1.83
4531200,1.83
4531300,1.83
4531400,1.84
4531500,1.84
4531600,1.84
4531700,1.85
4531800,1.85
4531900,1.85
4532000,1.85
4532100,1.85
4532200,1.85
4532300,1.86
4532400,1.86
4532500,1.86
4532600,1.86
4532700,1.86
4532800,1.86
4532900,1.86
4533000,1.86
4533100,1.87
4533200,1.87
4533300,1.87
4533400,1.87
4533500,1.87
4533600,1.87
4533700,1.88
4533800,1.88
4533900,1.88
4534000,1.88
4534100,1.88
4534200,1.88
4534300,1.90
4534400,1.90
4534500,1.90
4534600,1.90
4534700,1.90
4534800,1.90
4534900,1.90
4535000,1.90
4535100,1.90
4535200,1.90
4535300,1.91
4535400,1.91
4535500,1.91
4535600,1.90
4535700,1.90
4535800,1.93
4535900,1.93
4536000,1.93
4536100,1.93
4536200,1.93
4536300,1.93
4536400,1.93
4536500,1.93
4536600,1.93
4536700,1.93
4536800,1.92
4536900,1.92
4537000,1.92
4537100,1.93
4537200,1.93
4537300,1.93
4537400,1.93
4537500,1.94
4537600,1.94
4537700,1.94
4537800,1.94
4537900,1.94
4538000,1.94
4538100,1.94
4538200,1.95
4538300,1.95
4538400,1.95
4538500,1.95
4538600,1.95
4538700,1.96
4538800,1.96
4538900,1.96
4539000,1.96
4539100,1.97
4539200,1.97
4539300,1.97
4539400,1.97
4539500,1.97
4539600,1.97
4539700,1.98
4539800,1.98
4539900,1.98
4540000,1.98
4540100,1.98
4540200,1.98
4540300,1.98
4540400,1.99
4540500,1.99
4540600,2.00
4540700,2.00
4540800,2.00
4540900,2.00
4541000,2.00
4541100,2.00
4541200,2.00
4541300,2.01
4541400,2.01
4541500,2.01
4541600,2.01
4541700,2.01
4541800,2.01
4541900,2.02
4542000,2.02
4542100,2.02
4542200,2.02
4542300,2.02
4542400,2.02
4542500,2.02
4542600,2.02
4542700,2.02
4542800,2.03
4542900,2.03
4543000,2.03
4543100,2.03
4543200,2.03
4543300,2.04
4543400,2.04
4543500,2.04
4543600,2.03
4543700,2.03
4543800,2.03
4543900,2.04
4544000,2.04
4544100,2.04
4544200,2.04
4544300,2.04
4544400,2.04
4544500,2.05
4544600,2.05
4544700,2.05
4544800,2.05
4544900,2.06
4545000,2.06
4545100,2.06
4545200,2.06
4545300,2.06
4545400,2.07
4545500,2.07
4545600,2.07
4545700,2.07
4545800,2.07
4545900,2.07
4546000,2.08
4546100,2.08
4546200,2.08
4546300,2.09
4546400,2.09
4546500,2.09
4546600,2.09
4546700,2.09
4546800,2.09
4546900,2.10
4547000,2.10
4547100,2.10
4547200,2.10
4547300,2.10
4547400,2.10
4547500,2.10
4547600,2.10
4547700,2.11
4547800,2.11
4547900,2.11
4548000,2.11
4548100,2.11
4548200,2.11
4548300,2.11
4548400,2.11
4548500,2.11
4548600,2.12
4548700,2.12
4548800,2.10
4548900,2.10
4549000,2.10
4549100,2.11
4549200,2.11
4549300,2.11
4549400,2.11
4549500,2.11
4549600,2.11
4549700,2.11
4549800,2.11
4549900,2.11
4550000,2.12
4550100,2.12
4550200,2.12
4550300,2.13
4550400,2.13
4550500,2.13
4550600,2.13
4550700,2.13
4550800,2.13
4550900,2.13
4551000,2.13
4551100,2.14
4551200,2.14
4551300,2.14
4551400,2.13
4551500,2.13
4551600,2.13
4551700,2.13
4551800,2.13
4551900,2.13
4552000,2.14
4552100,2.14
4552200,2.14
4552300,2.14
4552400,2.14
4552500,2.15
4552600,2.15
4552700,2.15
4552800,2.15
4552900,2.15
4553000,2.15
4553100,2.15
4553200,2.15
4553300,2.15
4553400,2.14
4553500,2.14
4553600,2.14
4553700,2.15
4553800,2.15
4553900,2.16
4554000,2.16
4554100,2.16
4554200,2.15
4554300,2.15
4554400,2.15
4554500,2.20
4554600,2.20
4554700,2.20
4554800,2.20
4554900,2.20
4555000,2.20
4555100,2.20
4555200,2.20
4555300,2.20
4555400,2.20
4555500,2.20
4555600,2.20
4555700,2.20
4555800,2.20
4555900,2.20
4556000,2.20
4556100,2.20
4556200,2.20
4556300,2.20
4556400,2.20
4556500,2.20
4556600,2.20
4556700,2.20
4556800,2.20
4556900,2.20
4557000,2.21
4557100,2.21
4557200,2.21
4557300,2.21
4557400,2.21
4557500,2.21
4557600,2.22
4557700,2.22
4557800,2.22
4557900,2.21
4558000,2.21
4558100,2.21
4558200,2.22
4558300,2.22
4558400,2.22
4558500,2.23
4558600,2.23
4558700,2.23
4558800,2.23
4558900,2.23
4559000,2.23
4559100,2.23
4559200,2.23
4559300,2.23
4559400,2.23
4559500,2.23
4559600,2.23
4559700,2.22
4559800,2.22
4559900,2.22
4560000,2.23
4560100,2.23
4560200,2.23
4560300,2.23
4560400,2.23
4560500,2.23
4560600,2.23
4560700,2.23
4560800,2.23
4560900,2.23
4561000,2.24
4561100,2.24
4561200,2.24
4561300,2.24
4561400,2.24
4561500,2.24
4561600,2.25
4561700,2.25
4561800,2.25
4561900,2.25
4562000,2.25
