# 时间戳(ms),RTT(ms)
1390700,93.78
1390800,93.78
1390900,93.78
1391000,93.78
1391100,93.78
1391200,93.78
1391300,93.78
1391400,93.78
1391500,93.78
1391600,93.78
1391700,93.78
1391800,93.78
1391900,93.78
1392000,93.78
1392100,93.78
1392200,93.78
1392300,93.78
1392400,93.78
1392500,93.78
1392600,93.78
1392700,93.78
1392800,93.78
1392900,93.78
1393000,93.78
1393100,93.78
1393200,93.78
1393300,93.78
1393400,93.78
1393500,93.78
1393600,93.78
1393700,93.78
1393800,93.78
1393900,93.78
1394000,93.78
1394100,93.78
1394200,93.78
1394300,93.78
1394400,93.78
1394500,93.78
1394600,93.78
1394700,93.78
1394800,93.78
1394900,93.78
1395000,93.78
1395100,93.78
1395200,93.78
1395300,93.78
1395400,93.78
1395500,93.78
1395600,93.78
1395700,93.78
1395800,93.78
1395900,93.78
1396000,93.78
1396100,93.78
1396200,93.78
1396300,93.78
1396400,93.78
1396500,93.78
1396600,93.78
1396700,93.78
1396800,93.78
1396900,93.78
1397000,93.78
1397100,93.78
1397200,93.78
1397300,93.78
1397400,93.78
1397500,93.78
1397600,93.78
1397700,93.78
1397800,93.78
1397900,93.78
1398000,93.78
1398100,93.78
1398200,93.78
1398300,93.78
1398400,93.78
1398500,93.78
1398600,93.78
1398700,93.78
1398800,93.78
1398900,93.78
1399000,93.78
1399100,93.78
1399200,93.78
1399300,93.78
1399400,93.78
1399500,93.78
1399600,93.78
1399700,93.78
1399800,93.78
1399900,93.78
1400000,93.78
1400100,93.78
1400200,93.78
1400300,93.78
1400400,93.78
1400500,93.78
1400600,93.78
1400700,93.78
1400800,93.78
1400900,93.78
1401000,93.78
1401100,93.78
1401200,93.78
1401300,93.78
1401400,93.78
1401500,93.78
1401600,93.78
1401700,93.78
1401800,93.78
1401900,93.78
1402000,93.78
1402100,93.78
1402200,93.78
1402300,93.78
1402400,93.78
1402500,93.78
1402600,93.78
1402700,93.78
1402800,93.78
1402900,93.78
1403000,93.78
1403100,93.78
1403200,93.78
1403300,93.78
1403400,93.78
1403500,93.78
1403600,93.78
1403700,93.78
1403800,93.78
1403900,93.78
1404000,93.78
1404100,93.78
1404200,93.78
1404300,93.78
1404400,93.78
1404500,93.78
1404600,93.78
1404700,93.78
1404800,93.78
1404900,93.78
1405000,93.78
1405100,93.78
1405200,93.78
1405300,93.78
1405400,93.78
1405500,93.78
1405600,93.78
1405700,93.78
1405800,93.78
1405900,93.78
1406000,93.78
1406100,93.78
1406200,93.78
1406300,93.78
1406400,93.78
1406500,93.78
1406600,93.78
1406700,93.78
1406800,93.78
1406900,93.78
1407000,93.78
1407100,93.78
1407200,93.78
1407300,93.78
1407400,93.78
1407500,93.78
1407600,93.78
1407700,93.78
1407800,93.78
1407900,93.78
1408000,93.78
1408100,93.78
1408200,93.78
1408300,93.78
1408400,93.78
1408500,93.78
1408600,93.78
1408700,93.78
1408800,93.78
1408900,93.78
1409000,93.78
1409100,93.78
1409200,93.78
1409300,93.78
1409400,93.78
1409500,93.78
1409600,93.78
1409700,93.78
1409800,93.78
1409900,93.78
1410000,93.78
1410100,93.78
1410200,93.78
1410300,93.78
1410400,93.78
1410500,93.78
1410600,93.78
1410700,93.78
1410800,93.78
1410900,93.78
1411000,93.78
1411100,93.78
1411200,93.78
1411300,93.78
1411400,93.78
1411500,93.78
1411600,93.78
1411700,93.78
1411800,93.78
1411900,93.78
1412000,93.78
1412100,93.78
1412200,93.78
1412300,93.78
1412400,93.78
1412500,93.78
1412600,93.78
1412700,93.78
1412800,93.78
1412900,93.78
1413000,93.78
1413100,93.78
1413200,93.78
1413300,93.78
1413400,93.78
1413500,93.78
1413600,93.78
1413700,93.78
1413800,93.78
1413900,93.78
1414000,93.78
1414100,93.78
1414200,93.78
1414300,93.78
1414400,93.78
1414500,93.78
1414600,93.78
1414700,93.78
1414800,93.78
1414900,93.78
1415000,93.78
1415100,93.78
1415200,93.78
1415300,93.78
1415400,93.78
1415500,93.78
1415600,93.78
1415700,93.78
1415800,93.78
1415900,93.78
1416000,93.78
1416100,93.78
1416200,93.78
1416300,93.78
1416400,93.78
1416500,93.78
1416600,93.78
1416700,93.78
1416800,93.78
1416900,93.78
1417000,93.78
1417100,93.78
1417200,93.78
1417300,93.78
1417400,93.78
1417500,93.78
1417600,93.78
1417700,93.78
1417800,93.78
1417900,93.78
1418000,93.78
1418100,93.78
1418200,93.78
1418300,93.78
1418400,93.78
1418500,93.78
1418600,93.78
1418700,93.78
1418800,93.78
1418900,93.78
1419000,93.78
1419100,93.78
1419200,93.78
1419300,93.78
1419400,93.78
1419500,93.78
1419600,93.78
1419700,93.78
1419800,93.78
1419900,93.78
1420000,93.78
1420100,93.78
1420200,93.78
1420300,93.78
1420400,93.78
1420500,93.78
1420600,93.78
1420700,93.78
1420800,93.78
1420900,93.78
1421000,93.78
1421100,93.78
1421200,93.78
1421300,93.78
1421400,93.78
1421500,93.78
1421600,93.78
1421700,93.78
1421800,93.78
1421900,93.78
1422000,93.78
1422100,93.78
1422200,93.78
1422300,93.78
1422400,93.78
1422500,93.78
1422600,93.78
1422700,93.78
1422800,93.78
1422900,93.78
1423000,93.78
1423100,93.78
1423200,93.78
1423300,93.78
1423400,93.78
1423500,93.78
1423600,93.78
1423700,93.78
1423800,93.78
1423900,93.78
1424000,93.78
1424100,93.78
1424200,93.78
1424300,93.78
1424400,93.78
1424500,93.78
1424600,93.78
1424700,93.78
1424800,93.78
1424900,93.78
1425000,93.78
1425100,93.78
1425200,93.78
1425300,93.78
1425400,93.78
1425500,93.78
1425600,93.78
1425700,93.78
1425800,93.78
1425900,93.78
1426000,93.78
1426100,93.78
1426200,93.78
1426300,93.78
1426400,93.78
1426500,93.78
1426600,93.78
1426700,93.78
1426800,93.78
1426900,93.78
1427000,93.78
1427100,93.78
1427200,93.78
1427300,93.78
1427400,93.78
1427500,93.78
1427600,93.78
1427700,93.78
1427800,93.78
1427900,93.78
1428000,93.78
1428100,93.78
1428200,93.78
1428300,93.78
1428400,93.78
1428500,93.78
1428600,93.78
1428700,93.78
1428800,93.78
1428900,93.78
1429000,93.78
1429100,93.78
1429200,93.78
1429300,93.78
1429400,93.78
1429500,93.78
1429600,93.78
1429700,93.78
1429800,93.78
1429900,93.78
1430000,93.78
1430100,93.78
1430200,93.78
1430300,93.78
1430400,93.78
1430500,93.78
1430600,93.78
1430700,93.78
1430800,93.78
1430900,93.78
1431000,93.78
1431100,93.78
1431200,93.78
1431300,93.78
1431400,93.78
1431500,93.78
1431600,93.78
1431700,93.78
1431800,93.78
1431900,93.78
1432000,93.78
1432100,93.78
1432200,93.78
1432300,93.78
1432400,93.78
1432500,93.78
1432600,93.78
1432700,93.78
1432800,93.78
1432900,93.78
1433000,93.78
1433100,93.78
1433200,93.78
1433300,93.78
1433400,93.78
1433500,93.78
1433600,93.78
1433700,93.78
1433800,93.78
1433900,93.78
1434000,93.78
1434100,93.78
1434200,93.78
1434300,93.78
1434400,93.78
1434500,93.78
1434600,93.78
1434700,93.78
1434800,93.78
1434900,93.78
1435000,93.78
1435100,93.78
1435200,93.78
1435300,93.78
1435400,93.78
1435500,93.78
1435600,93.78
1435700,93.78
1435800,93.78
1435900,93.78
1436000,93.78
1436100,93.78
1436200,93.78
1436300,93.78
1436400,93.78
1436500,93.78
1436600,93.78
1436700,93.78
1436800,93.78
1436900,93.78
1437000,93.78
1437100,93.78
1437200,93.78
1437300,93.78
1437400,93.78
1437500,93.78
1437600,93.78
1437700,93.78
1437800,93.78
1437900,93.78
1438000,93.78
1438100,93.78
1438200,93.78
1438300,93.78
1438400,93.78
1438500,93.78
1438600,93.78
1438700,93.78
1438800,93.78
1438900,93.78
1439000,93.78
1439100,93.78
1439200,93.78
1439300,93.78
1439400,93.78
1439500,93.78
1439600,93.78
1439700,93.78
1439800,93.78
1439900,93.78
1440000,93.78
1440100,93.78
1440200,93.78
1440300,93.78
1440400,93.78
1440500,93.78
1440600,93.78
1440700,93.78
1440800,93.78
1440900,93.78
1441000,93.78
1441100,93.78
1441200,93.78
1441300,93.78
1441400,93.78
1441500,93.78
1441600,93.78
1441700,93.78
1441800,93.78
1441900,93.78
1442000,119.14
1442100,119.14
1442200,119.14
1442300,119.14
1442400,119.14
1442500,119.14
1442600,119.14
1442700,119.14
1442800,119.14
1442900,119.14
1443000,119.14
1443100,119.14
1443200,119.14
1443300,119.14
1443400,119.14
1443500,119.14
1443600,119.14
1443700,119.14
1443800,119.14
1443900,119.14
1444000,119.14
1444100,119.14
1444200,119.14
1444300,119.14
1444400,119.14
1444500,119.14
1444600,119.14
1444700,119.14
1444800,119.14
1444900,119.14
1445000,119.14
1445100,119.14
1445200,119.14
1445300,119.14
1445400,119.14
1445500,119.14
1445600,119.14
1445700,119.14
1445800,119.14
1445900,119.14
1446000,119.14
1446100,119.14
1446200,119.14
1446300,119.14
1446400,119.14
1446500,119.14
1446600,119.14
1446700,119.14
1446800,119.14
1446900,119.14
1447000,119.14
1447100,119.14
1447200,119.14
1447300,119.14
1447400,119.14
1447500,119.14
1447600,119.14
1447700,119.14
1447800,119.14
1447900,119.14
1448000,119.14
1448100,119.14
1448200,119.14
1448300,119.14
1448400,119.14
1448500,119.14
1448600,119.14
1448700,119.14
1448800,119.14
1448900,119.14
1449000,119.14
1449100,119.14
1449200,119.14
1449300,119.14
1449400,119.14
1449500,119.14
1449600,119.14
1449700,119.14
1449800,119.14
1449900,119.14
1450000,119.14
1450100,119.14
1450200,119.14
1450300,119.14
1450400,119.14
1450500,119.14
1450600,119.14
1450700,119.14
1450800,119.14
1450900,119.14
1451000,119.14
1451100,119.14
1451200,119.14
1451300,119.14
1451400,119.14
1451500,119.14
1451600,119.14
1451700,119.14
1451800,119.14
1451900,119.14
1452000,119.14
1452100,119.14
1452200,119.14
1452300,119.14
1452400,119.14
1452500,119.14
1452600,119.14
1452700,119.14
1452800,119.14
1452900,119.14
1453000,119.14
1453100,119.14
1453200,119.14
1453300,119.14
1453400,119.14
1453500,119.14
1453600,119.14
1453700,119.14
1453800,119.14
1453900,119.14
1454000,119.14
1454100,119.14
1454200,119.14
1454300,119.14
1454400,119.14
1454500,119.14
1454600,119.14
1454700,119.14
1454800,119.14
1454900,119.14
1455000,119.14
1455100,119.14
1455200,119.14
1455300,119.14
1455400,119.14
1455500,119.14
1455600,119.14
1455700,119.14
1455800,119.14
1455900,119.14
1456000,119.14
1456100,119.14
1456200,119.14
1456300,119.14
1456400,119.14
1456500,119.14
1456600,119.14
1456700,119.14
1456800,119.14
1456900,119.14
1457000,119.14
1457100,119.14
1457200,119.14
1457300,119.14
1457400,119.14
1457500,119.14
1457600,119.14
1457700,119.14
1457800,119.14
1457900,119.14
1458000,119.14
1458100,119.14
1458200,119.14
1458300,119.14
1458400,119.14
1458500,119.14
1458600,119.14
1458700,119.14
1458800,119.14
1458900,119.14
1459000,119.14
1459100,119.14
1459200,119.14
1459300,119.14
1459400,119.14
1459500,119.14
1459600,119.14
1459700,119.14
1459800,119.14
1459900,119.14
1460000,119.14
1460100,119.14
1460200,119.14
1460300,119.14
1460400,119.14
1460500,119.14
1460600,119.14
1460700,119.14
1460800,119.14
1460900,119.14
1461000,119.14
1461100,119.14
1461200,119.14
1461300,119.14
1461400,119.14
1461500,119.14
1461600,119.14
1461700,119.14
1461800,119.14
1461900,119.14
1462000,119.14
1462100,119.14
1462200,119.14
1462300,119.14
1462400,119.14
1462500,119.14
1462600,119.14
1462700,119.14
1462800,119.14
1462900,119.14
1463000,119.14
1463100,119.14
1463200,119.14
1463300,119.14
1463400,119.14
1463500,119.14
1463600,119.14
1463700,119.14
1463800,119.14
1463900,119.14
1464000,119.14
1464100,119.14
1464200,119.14
1464300,119.14
1464400,119.14
1464500,119.14
1464600,119.14
1464700,119.14
1464800,119.14
1464900,119.14
1465000,119.14
1465100,119.14
1465200,119.14
1465300,119.14
1465400,119.14
1465500,119.14
1465600,119.14
1465700,119.14
1465800,119.14
1465900,119.14
1466000,119.14
1466100,119.14
1466200,119.14
1466300,119.14
1466400,119.14
1466500,119.14
1466600,119.14
1466700,119.14
1466800,119.14
1466900,119.14
1467000,119.14
1467100,119.14
1467200,119.14
1467300,119.14
1467400,119.14
1467500,119.14
1467600,119.14
1467700,119.14
1467800,119.14
1467900,119.14
1468000,119.14
1468100,119.14
1468200,119.14
1468300,119.14
1468400,119.14
1468500,119.14
1468600,119.14
1468700,119.14
1468800,119.14
1468900,119.14
1469000,119.14
1469100,119.14
1469200,119.14
1469300,119.14
1469400,119.14
1469500,119.14
1469600,119.14
1469700,119.14
1469800,119.14
1469900,119.14
1470000,119.14
1470100,119.14
1470200,119.14
1470300,119.14
1470400,119.14
1470500,119.14
1470600,119.14
1470700,119.14
1470800,119.14
1470900,119.14
1471000,119.14
1471100,119.14
1471200,119.14
1471300,119.14
1471400,119.14
1471500,119.14
1471600,119.14
1471700,119.14
1471800,119.14
1471900,119.14
1472000,119.14
1472100,119.14
1472200,119.14
1472300,119.14
1472400,119.14
1472500,119.14
1472600,119.14
1472700,119.14
1472800,119.14
1472900,119.14
1473000,119.14
1473100,119.14
1473200,119.14
1473300,119.14
1473400,119.14
1473500,119.14
1473600,119.14
1473700,119.14
1473800,119.14
1473900,119.14
1474000,119.14
1474100,119.14
1474200,119.14
1474300,119.14
1474400,119.14
1474500,119.14
1474600,119.14
1474700,119.14
1474800,119.14
1474900,119.14
1475000,119.14
1475100,119.14
1475200,119.14
1475300,119.14
1475400,119.14
1475500,119.14
1475600,119.14
1475700,119.14
1475800,119.14
1475900,119.14
1476000,119.14
1476100,119.14
1476200,119.14
1476300,119.14
1476400,119.14
1476500,119.14
1476600,119.14
1476700,119.14
1476800,119.14
1476900,119.14
1477000,119.14
1477100,119.14
1477200,119.14
1477300,119.14
1477400,119.14
1477500,119.14
1477600,119.14
1477700,119.14
1477800,119.14
1477900,119.14
1478000,119.14
1478100,119.14
1478200,119.14
1478300,119.14
1478400,119.14
1478500,119.14
1478600,119.14
1478700,119.14
1478800,119.14
1478900,119.14
1479000,119.14
1479100,119.14
1479200,119.14
1479300,119.14
1479400,119.14
1479500,119.14
1479600,119.14
1479700,119.14
1479800,119.14
1479900,119.14
1480000,119.14
1480100,119.14
1480200,119.14
1480300,119.14
1480400,119.14
1480500,119.14
1480600,119.14
1480700,119.14
1480800,119.14
1480900,119.14
1481000,119.14
1481100,119.14
1481200,119.14
1481300,119.14
1481400,119.14
1481500,119.14
1481600,119.14
1481700,119.14
1481800,119.14
1481900,119.14
1482000,119.14
1482100,119.14
1482200,119.14
1482300,119.14
1482400,119.14
1482500,119.14
1482600,119.14
1482700,119.14
1482800,119.14
1482900,119.14
1483000,119.14
1483100,119.14
1483200,119.14
1483300,119.14
1483400,119.14
1483500,119.14
1483600,119.14
1483700,119.14
1483800,119.14
1483900,119.14
1484000,119.14
1484100,119.14
1484200,119.14
1484300,119.14
1484400,119.14
1484500,119.14
1484600,119.14
1484700,119.14
1484800,119.14
1484900,119.14
1485000,119.14
1485100,119.14
1485200,119.14
1485300,119.14
1485400,119.14
1485500,119.14
1485600,119.14
1485700,119.14
1485800,119.14
1485900,119.14
1486000,119.14
1486100,119.14
1486200,119.14
1486300,119.14
1486400,119.14
1486500,119.14
1486600,119.14
1486700,119.14
1486800,119.14
1486900,119.14
1487000,119.14
1487100,119.14
1487200,119.14
1487300,119.14
1487400,119.14
1487500,119.14
1487600,119.14
1487700,119.14
1487800,119.14
1487900,119.14
1488000,119.14
1488100,119.14
1488200,119.14
1488300,119.14
1488400,119.14
1488500,119.14
1488600,119.14
1488700,119.14
1488800,119.14
1488900,119.14
1489000,119.14
1489100,119.14
1489200,119.14
1489300,119.14
1489400,119.14
1489500,119.14
1489600,119.14
1489700,119.14
1489800,119.14
1489900,119.14
1490000,119.14
1490100,119.14
1490200,119.14
1490300,119.14
1490400,119.14
1490500,119.14
1490600,119.14
1490700,119.14
1490800,119.14
1490900,119.14
1491000,119.14
1491100,119.14
1491200,119.14
1491300,119.14
1491400,119.14
1491500,119.14
1491600,119.14
1491700,119.14
1491800,119.14
1491900,119.14
1492000,119.14
1492100,119.14
1492200,119.14
1492300,119.14
1492400,119.14
1492500,119.14
1492600,119.14
1492700,119.14
1492800,119.14
1492900,119.14
1493000,119.14
1493100,119.14
1493200,119.14
1493300,119.14
1493400,119.14
1493500,119.14
1493600,119.14
1493700,119.14
1493800,119.14
1493900,119.14
1494000,119.14
1494100,119.14
1494200,119.14
1494300,119.14
1494400,119.14
1494500,119.14
1494600,119.14
1494700,119.14
1494800,119.14
1494900,119.14
1495000,119.14
1495100,119.14
1495200,119.14
1495300,119.14
1495400,119.14
1495500,119.14
1495600,119.14
1495700,119.14
1495800,119.14
1495900,119.14
1496000,119.14
1496100,119.14
1496200,119.14
1496300,119.14
1496400,119.14
1496500,119.14
1496600,119.14
1496700,119.14
1496800,119.14
1496900,119.14
1497000,119.14
1497100,119.14
1497200,119.14
1497300,119.14
1497400,119.14
1497500,119.14
1497600,119.14
1497700,119.14
1497800,119.14
1497900,119.14
1498000,119.14
1498100,119.14
1498200,119.14
1498300,119.14
1498400,119.14
1498500,119.14
1498600,119.14
1498700,119.14
1498800,119.14
1498900,119.14
1499000,119.14
1499100,119.14
1499200,119.14
1499300,119.14
1499400,119.14
1499500,119.14
1499600,119.14
1499700,119.14
1499800,119.14
1499900,119.14
1500000,119.14
1500100,119.14
1500200,119.14
1500300,119.14
1500400,119.14
1500500,119.14
1500600,119.14
1500700,119.14
1500800,119.14
1500900,119.14
1501000,119.14
1501100,119.14
1501200,119.14
1501300,119.14
1501400,119.14
1501500,119.14
1501600,119.14
1501700,119.14
1501800,119.14
1501900,119.14
1502000,119.14
1502100,119.14
1502200,119.14
1502300,119.14
1502400,119.14
1502500,119.14
1502600,119.14
1502700,119.14
1502800,119.14
1502900,119.14
1503000,119.14
1503100,119.14
1503200,119.14
1503300,119.14
1503400,119.14
1503500,119.14
1503600,119.14
1503700,119.14
1503800,119.14
1503900,119.14
1504000,119.14
1504100,119.14
1504200,119.14
1504300,119.14
1504400,119.14
1504500,119.14
1504600,119.14
1504700,119.14
1504800,119.14
1504900,119.14
1505000,119.14
1505100,119.14
1505200,119.14
1505300,119.14
1505400,119.14
1505500,119.14
1505600,119.14
1505700,119.14
1505800,119.14
1505900,119.14
1506000,119.14
1506100,119.14
1506200,119.14
1506300,119.14
1506400,119.14
1506500,119.14
1506600,119.14
1506700,119.14
1506800,119.14
1506900,119.14
1507000,119.14
1507100,119.14
1507200,119.14
1507300,119.14
1507400,119.14
1507500,119.14
1507600,119.14
1507700,119.14
1507800,119.14
1507900,119.14
1508000,119.14
1508100,119.14
1508200,119.14
1508300,119.14
1508400,119.14
1508500,119.14
1508600,119.14
1508700,119.14
1508800,119.14
1508900,119.14
1509000,119.14
1509100,119.14
1509200,119.14
1509300,119.14
1509400,119.14
1509500,119.14
1509600,119.14
1509700,119.14
1509800,119.14
1509900,119.14
1510000,119.14
1510100,119.14
1510200,119.14
1510300,119.14
1510400,119.14
1510500,119.14
1510600,119.14
1510700,119.14
1510800,119.14
1510900,119.14
1511000,119.14
1511100,119.14
1511200,119.14
1511300,119.14
1511400,119.14
1511500,119.14
1511600,119.14
1511700,119.14
1511800,119.14
1511900,119.14
1512000,119.14
1512100,119.14
1512200,119.14
1512300,119.14
1512400,119.14
1512500,119.14
1512600,119.14
1512700,119.14
1512800,119.14
1512900,119.14
1513000,119.14
1513100,119.14
1513200,119.14
1513300,119.14
1513400,119.14
1513500,119.14
1513600,119.14
1513700,119.14
1513800,119.14
1513900,119.14
1514000,119.14
1514100,119.14
1514200,119.14
1514300,119.14
1514400,119.14
1514500,119.14
1514600,119.14
1514700,119.14
1514800,119.14
1514900,119.14
1515000,119.14
1515100,119.14
1515200,119.14
1515300,119.14
1515400,119.14
1515500,119.14
1515600,119.14
1515700,119.14
1515800,119.14
1515900,119.14
1516000,119.14
1516100,119.14
1516200,119.14
1516300,119.14
1516400,119.14
1516500,119.14
1516600,119.14
1516700,119.14
1516800,119.14
1516900,119.14
1517000,119.14
1517100,119.14
1517200,119.14
1517300,119.14
1517400,119.14
1517500,119.14
1517600,119.14
1517700,119.14
1517800,119.14
1517900,119.14
1518000,119.14
1518100,119.14
1518200,119.14
1518300,119.14
1518400,119.14
1518500,119.14
1518600,119.14
1518700,119.14
1518800,119.14
1518900,119.14
1519000,119.14
1519100,119.14
1519200,119.14
1519300,119.14
1519400,119.14
1519500,119.14
1519600,119.14
1519700,119.14
1519800,119.14
1519900,119.14
1520000,119.14
1520100,119.14
1520200,119.14
1520300,119.14
1520400,119.14
1520500,119.14
1520600,119.14
1520700,119.14
1520800,119.14
1520900,119.14
1521000,119.14
1521100,119.14
1521200,119.14
1521300,119.14
1521400,119.14
1521500,119.14
1521600,119.14
1521700,119.14
1521800,119.14
1521900,119.14
1522000,119.14
1522100,119.14
1522200,119.14
1522300,119.14
1522400,119.14
1522500,119.14
1522600,119.14
1522700,119.14
1522800,119.14
1522900,119.14
1523000,119.14
1523100,119.14
1523200,119.14
1523300,119.14
1523400,119.14
1523500,119.14
1523600,119.14
1523700,119.14
1523800,119.14
1523900,119.14
1524000,119.14
1524100,119.14
1524200,119.14
1524300,119.14
1524400,119.14
1524500,119.14
1524600,119.14
1524700,119.14
1524800,119.14
1524900,119.14
1525000,119.14
1525100,119.14
1525200,119.14
1525300,119.14
1525400,119.14
1525500,119.14
1525600,119.14
1525700,119.14
1525800,119.14
1525900,119.14
1526000,119.14
1526100,119.14
1526200,119.14
1526300,119.14
1526400,119.14
1526500,119.14
1526600,119.14
1526700,119.14
1526800,119.14
1526900,119.14
1527000,119.14
1527100,119.14
1527200,119.14
1527300,119.14
1527400,119.14
1527500,119.14
1527600,119.14
1527700,119.14
1527800,119.14
1527900,119.14
1528000,119.14
1528100,119.14
1528200,119.14
1528300,119.14
1528400,119.14
1528500,119.14
1528600,119.14
1528700,119.14
1528800,119.14
1528900,119.14
1529000,119.14
1529100,119.14
1529200,119.14
1529300,119.14
1529400,119.14
1529500,119.14
1529600,119.14
1529700,119.14
1529800,119.14
1529900,119.14
1530000,119.14
1530100,119.14
1530200,119.14
1530300,119.14
1530400,119.14
1530500,119.14
1530600,119.14
1530700,119.14
1530800,119.14
1530900,119.14
1531000,119.14
1531100,119.14
1531200,119.14
1531300,119.14
1531400,119.14
1531500,119.14
1531600,119.14
1531700,119.14
1531800,119.14
1531900,119.14
1532000,119.14
1532100,119.14
1532200,119.14
1532300,119.14
1532400,119.14
1532500,119.14
1532600,119.14
1532700,119.14
1532800,119.14
1532900,119.14
1533000,119.14
1533100,119.14
1533200,119.14
1533300,119.14
1533400,119.14
1533500,119.14
1533600,119.14
1533700,119.14
1533800,119.14
1533900,119.14
1534000,119.14
1534100,119.14
1534200,119.14
1534300,119.14
1534400,119.14
1534500,119.14
1534600,119.14
1534700,119.14
1534800,119.14
1534900,119.14
1535000,119.14
1535100,119.14
1535200,119.14
1535300,119.14
1535400,119.14
1535500,119.14
1535600,119.14
1535700,119.14
1535800,119.14
1535900,119.14
1536000,119.14
1536100,119.14
1536200,119.14
1536300,119.14
1536400,119.14
1536500,119.14
1536600,119.14
1536700,119.14
1536800,119.14
1536900,119.14
1537000,119.14
1537100,119.14
1537200,119.14
1537300,119.14
1537400,119.14
1537500,119.14
1537600,119.14
1537700,119.14
1537800,119.14
1537900,119.14
1538000,119.14
1538100,119.14
1538200,119.14
1538300,119.14
1538400,119.14
1538500,119.14
1538600,119.14
1538700,119.14
1538800,119.14
1538900,119.14
1539000,119.14
1539100,119.14
1539200,119.14
1539300,119.14
1539400,119.14
1539500,119.14
1539600,119.14
1539700,119.14
1539800,119.14
1539900,119.14
1540000,119.14
1540100,119.14
1540200,119.14
1540300,119.14
1540400,119.14
1540500,119.14
1540600,119.14
1540700,119.14
1540800,119.14
1540900,119.14
1541000,119.14
1541100,119.14
1541200,119.14
1541300,119.14
1541400,119.14
1541500,119.14
1541600,119.14
1541700,119.14
1541800,119.14
1541900,119.14
1542000,119.14
1542100,119.14
1542200,119.14
1542300,119.14
1542400,119.14
1542500,119.14
1542600,119.14
1542700,119.14
1542800,119.14
1542900,119.14
1543000,119.14
1543100,119.14
1543200,119.14
1543300,119.14
1543400,119.14
1543500,119.14
1543600,119.14
1543700,119.14
1543800,119.14
1543900,119.14
1544000,119.14
1544100,119.14
1544200,79.96
1544300,79.96
1544400,79.96
1544500,79.96
1544600,79.96
1544700,79.96
1544800,79.96
1544900,79.96
1545000,79.96
1545100,79.96
1545200,79.96
1545300,79.96
1545400,79.96
1545500,79.96
1545600,79.96
1545700,79.96
1545800,79.96
1545900,79.96
1546000,79.96
1546100,79.96
1546200,79.96
1546300,79.96
1546400,79.96
1546500,79.96
1546600,79.96
1546700,79.96
1546800,79.96
1546900,79.96
1547000,79.96
1547100,79.96
1547200,79.96
1547300,79.96
1547400,79.96
1547500,79.96
1547600,79.96
1547700,79.96
1547800,79.96
1547900,79.96
1548000,79.96
1548100,79.96
1548200,79.96
1548300,79.96
1548400,79.96
1548500,79.96
1548600,79.96
1548700,79.96
1548800,79.96
1548900,79.96
1549000,79.96
1549100,79.96
1549200,79.96
1549300,79.96
1549400,79.96
1549500,79.96
1549600,79.96
1549700,79.96
1549800,79.96
1549900,79.96
1550000,79.96
1550100,79.96
1550200,79.96
1550300,79.96
1550400,79.96
1550500,79.96
1550600,79.96
1550700,79.96
1550800,79.96
1550900,79.96
1551000,79.96
1551100,79.96
1551200,79.96
1551300,79.96
1551400,79.96
1551500,79.96
1551600,79.96
1551700,79.96
1551800,79.96
1551900,79.96
1552000,79.96
1552100,79.96
1552200,79.96
1552300,79.96
1552400,79.96
1552500,79.96
1552600,79.96
1552700,79.96
1552800,79.96
1552900,79.96
1553000,79.96
1553100,79.96
1553200,79.96
1553300,79.96
1553400,79.96
1553500,79.96
1553600,79.96
1553700,79.96
1553800,79.96
1553900,79.96
1554000,79.96
1554100,79.96
1554200,79.96
1554300,79.96
1554400,79.96
1554500,79.96
1554600,79.96
1554700,79.96
1554800,79.96
1554900,79.96
1555000,79.96
1555100,79.96
1555200,79.96
1555300,79.96
1555400,79.96
1555500,79.96
1555600,79.96
1555700,79.96
1555800,79.96
1555900,79.96
1556000,79.96
1556100,79.96
1556200,79.96
1556300,79.96
1556400,79.96
1556500,79.96
1556600,79.96
1556700,79.96
1556800,79.96
1556900,79.96
1557000,79.96
1557100,79.96
1557200,79.96
1557300,79.96
1557400,79.96
1557500,79.96
1557600,79.96
1557700,79.96
1557800,79.96
1557900,79.96
1558000,79.96
1558100,79.96
1558200,79.96
1558300,79.96
1558400,79.96
1558500,79.96
1558600,79.96
1558700,79.96
1558800,79.96
1558900,79.96
1559000,79.96
1559100,79.96
1559200,79.96
1559300,79.96
1559400,79.96
1559500,79.96
1559600,79.96
1559700,79.96
1559800,79.96
1559900,79.96
1560000,79.96
1560100,79.96
1560200,79.96
1560300,79.96
1560400,79.96
1560500,79.96
1560600,79.96
1560700,79.96
1560800,79.96
1560900,79.96
1561000,79.96
1561100,79.96
1561200,79.96
1561300,79.96
1561400,79.96
1561500,79.96
1561600,79.96
1561700,79.96
1561800,79.96
1561900,79.96
1562000,79.96
1562100,79.96
1562200,79.96
1562300,79.96
1562400,79.96
1562500,79.96
1562600,79.96
1562700,79.96
1562800,79.96
1562900,79.96
1563000,79.96
1563100,79.96
1563200,79.96
1563300,79.96
1563400,79.96
1563500,79.96
1563600,79.96
1563700,79.96
1563800,79.96
1563900,79.96
1564000,79.96
1564100,79.96
1564200,79.96
1564300,79.96
1564400,79.96
1564500,79.96
1564600,79.96
1564700,79.96
1564800,79.96
1564900,79.96
1565000,79.96
1565100,79.96
1565200,79.96
1565300,79.96
