# 时间戳(ms),抖动(ms)
2367800,153.26
2367900,153.26
2368000,153.26
2368100,153.26
2368200,153.26
2368300,153.26
2368400,153.26
2368500,153.26
2368600,153.26
2368700,153.26
2368800,153.26
2368900,153.26
2369000,153.26
2369100,153.26
2369200,153.26
2369300,153.26
2369400,153.26
2369500,153.26
2369600,153.26
2369700,153.26
2369800,153.26
2369900,153.26
2370000,153.26
2370100,153.26
2370200,153.26
2370300,153.26
2370400,153.26
2370500,153.26
2370600,153.26
2370700,153.26
2370800,153.26
2370900,153.26
2371000,153.26
2371100,153.26
2371200,153.26
2371300,153.26
2371400,153.26
2371500,153.26
2371600,153.26
2371700,153.26
2371800,153.26
2371900,153.26
2372000,153.26
2372100,153.26
2372200,153.26
2372300,153.26
2372400,153.26
2372500,153.26
2372600,153.26
2372700,153.26
2372800,153.26
2372900,153.26
2373000,153.26
2373100,153.26
2373200,153.26
2373300,153.26
2373400,153.26
2373500,153.26
2373600,153.26
2373700,153.26
2373800,153.26
2373900,153.26
2374000,153.26
2374100,153.26
2374200,153.26
2374300,153.26
2374400,153.26
2374500,153.26
2374600,153.26
2374700,153.26
2374800,153.26
2374900,153.26
2375000,153.26
2375100,153.26
2375200,153.26
2375300,153.26
2375400,153.26
2375500,153.26
2375600,153.26
2375700,153.26
2375800,153.26
2375900,153.26
2376000,153.26
2376100,153.26
2376200,153.26
2376300,56.53
2376400,56.53
2376500,56.53
2376600,56.53
2376700,56.53
2376800,56.53
2376900,56.53
2377000,56.53
2377100,56.53
2377200,56.53
2377300,56.53
2377400,56.53
2377500,56.53
2377600,56.53
2377700,56.53
2377800,56.53
2377900,56.53
2378000,56.53
2378100,56.53
2378200,56.53
2378300,56.53
2378400,56.53
2378500,56.53
2378600,56.53
2378700,56.53
2378800,56.53
2378900,56.53
2379000,56.53
2379100,56.53
2379200,56.53
2379300,56.53
2379400,56.53
2379500,56.53
2379600,56.53
2379700,56.53
2379800,56.53
2379900,56.53
2380000,56.53
2380100,56.53
2380200,56.53
2380300,56.53
2380400,56.53
2380500,56.53
2380600,56.53
2380700,56.53
2380800,56.53
2380900,56.53
2381000,56.53
2381100,56.53
2381200,56.53
2381300,56.53
2381400,56.53
2381500,56.53
2381600,56.53
2381700,56.53
2381800,56.53
2381900,56.53
2382000,56.53
2382100,56.53
2382200,56.53
2382300,56.53
2382400,56.53
2382500,56.53
2382600,56.53
2382700,56.53
2382800,56.53
2382900,56.53
2383000,56.53
2383100,56.53
2383200,56.53
2383300,56.53
2383400,56.53
2383500,56.53
2383600,56.53
2383700,56.53
2383800,56.53
2383900,56.53
2384000,56.53
2384100,56.53
2384200,56.53
2384300,56.53
2384400,56.53
2384500,56.53
2384600,56.53
2384700,56.53
2384800,56.53
2384900,56.53
2385000,56.53
2385100,56.53
2385200,56.53
2385300,56.53
2385400,56.53
2385500,56.53
2385600,56.53
2385700,56.53
2385800,56.53
2385900,56.53
2386000,56.53
2386100,56.53
2386200,56.53
2386300,56.53
2386400,56.53
2386500,56.53
2386600,56.53
2386700,56.53
2386800,56.53
2386900,56.53
2387000,56.53
2387100,56.53
2387200,56.53
2387300,56.53
2387400,56.53
2387500,56.53
2387600,56.53
2387700,56.53
2387800,56.53
2387900,56.53
2388000,56.53
2388100,56.53
2388200,56.53
2388300,56.53
2388400,56.53
2388500,56.53
2388600,56.53
2388700,56.53
2388800,56.53
2388900,56.53
2389000,56.53
2389100,56.53
2389200,56.53
2389300,56.53
2389400,56.53
2389500,56.53
2389600,56.53
2389700,56.53
2389800,56.53
2389900,56.53
2390000,56.53
2390100,56.53
2390200,56.53
2390300,56.53
2390400,56.53
2390500,56.53
2390600,56.53
2390700,56.53
2390800,56.53
2390900,55.88
2391000,55.88
2391100,55.88
2391200,55.88
2391300,55.88
2391400,55.88
2391500,55.88
2391600,55.88
2391700,55.88
2391800,55.88
2391900,55.88
2392000,55.88
2392100,55.88
2392200,55.88
2392300,55.88
2392400,55.88
2392500,55.88
2392600,55.88
2392700,55.88
2392800,55.88
2392900,55.88
2393000,55.88
2393100,55.88
2393200,55.88
2393300,55.88
2393400,55.88
2393500,55.88
2393600,55.88
2393700,55.88
2393800,55.88
2393900,55.88
2394000,55.88
2394100,55.88
2394200,55.88
2394300,55.88
2394400,55.88
2394500,55.88
2394600,55.88
2394700,55.88
2394800,55.88
2394900,55.88
2395000,55.88
2395100,55.88
2395200,55.88
2395300,55.88
2395400,55.88
2395500,55.88
2395600,55.88
2395700,55.88
2395800,55.88
2395900,55.88
2396000,55.88
2396100,55.88
2396200,55.88
2396300,55.88
2396400,55.88
2396500,55.88
2396600,55.88
2396700,55.88
2396800,55.88
2396900,55.88
2397000,55.88
2397100,55.88
2397200,55.88
2397300,55.88
2397400,55.88
2397500,55.88
2397600,55.88
2397700,55.88
2397800,55.88
2397900,55.88
2398000,55.88
2398100,55.88
2398200,55.88
2398300,55.88
2398400,55.88
2398500,55.88
2398600,55.88
2398700,55.88
2398800,55.88
2398900,55.88
2399000,55.88
2399100,55.88
2399200,55.88
2399300,55.88
2399400,55.88
2399500,55.88
2399600,55.88
2399700,55.88
2399800,55.88
2399900,55.88
2400000,55.88
2400100,55.88
2400200,55.88
2400300,55.88
2400400,55.88
2400500,55.88
2400600,55.88
2400700,55.88
2400800,55.88
2400900,55.88
2401000,55.88
2401100,55.88
2401200,55.88
2401300,55.88
2401400,55.88
2401500,55.88
2401600,55.88
2401700,55.88
2401800,55.88
2401900,55.88
2402000,55.88
2402100,55.88
2402200,55.88
2402300,55.88
2402400,55.88
2402500,55.88
2402600,55.88
2402700,55.88
2402800,55.88
2402900,55.88
2403000,55.88
2403100,55.88
2403200,55.88
2403300,55.88
2403400,55.88
2403500,55.88
2403600,55.88
2403700,55.88
2403800,55.88
2403900,55.88
2404000,55.88
2404100,55.88
2404200,55.88
2404300,55.88
2404400,55.88
2404500,55.88
2404600,55.88
2404700,55.88
2404800,55.88
2404900,55.88
2405000,55.88
2405100,55.88
2405200,55.88
2405300,55.88
2405400,55.88
2405500,55.88
2405600,55.88
2405700,55.88
2405800,55.88
2405900,55.88
2406000,55.88
2406100,55.88
2406200,55.88
2406300,55.88
2406400,55.88
2406500,55.88
2406600,55.88
2406700,55.88
2406800,55.88
2406900,55.88
2407000,55.88
2407100,55.88
2407200,55.88
2407300,55.88
2407400,55.88
2407500,47.44
2407600,47.44
2407700,47.44
2407800,47.44
2407900,47.44
2408000,47.44
2408100,47.44
2408200,47.44
2408300,47.44
2408400,47.44
2408500,47.44
2408600,47.44
2408700,47.44
2408800,47.44
2408900,47.44
2409000,47.44
2409100,47.44
2409200,47.44
2409300,47.44
2409400,47.44
2409500,47.44
2409600,47.44
2409700,47.44
2409800,47.44
2409900,47.44
2410000,47.44
2410100,47.44
2410200,47.44
2410300,47.44
2410400,47.44
2410500,47.44
2410600,47.44
2410700,47.44
2410800,47.44
2410900,47.44
2411000,47.44
2411100,47.44
2411200,47.44
2411300,47.44
2411400,47.44
2411500,47.44
2411600,47.44
2411700,47.44
2411800,47.44
2411900,47.44
2412000,47.44
2412100,47.44
2412200,47.44
2412300,47.44
2412400,47.44
2412500,47.44
2412600,47.44
2412700,47.44
2412800,47.44
2412900,47.44
2413000,47.44
2413100,47.44
2413200,47.44
2413300,47.44
2413400,47.44
2413500,47.44
2413600,47.44
2413700,47.44
2413800,47.44
2413900,47.44
2414000,47.44
2414100,47.44
2414200,47.44
2414300,47.44
2414400,47.44
2414500,47.44
2414600,47.44
2414700,47.44
2414800,47.44
2414900,47.44
2415000,47.44
2415100,47.44
2415200,47.44
2415300,47.44
2415400,47.44
2415500,47.44
2415600,47.44
2415700,47.44
2415800,47.44
2415900,47.44
2416000,47.44
2416100,47.44
2416200,47.44
2416300,47.44
2416400,47.44
2416500,47.44
2416600,47.44
2416700,47.44
2416800,47.44
2416900,47.44
2417000,47.44
2417100,47.44
2417200,47.44
2417300,47.44
2417400,47.44
2417500,47.44
2417600,47.44
2417700,47.44
2417800,47.44
2417900,47.44
2418000,47.44
2418100,47.44
2418200,47.44
2418300,47.44
2418400,47.44
2418500,47.44
2418600,47.44
2418700,47.44
2418800,47.44
2418900,47.44
2419000,47.44
2419100,47.44
2419200,47.44
2419300,47.44
2419400,47.44
2419500,47.44
2419600,47.44
2419700,47.44
2419800,47.44
2419900,47.44
2420000,47.44
2420100,47.44
2420200,47.44
2420300,47.44
2420400,47.44
2420500,47.44
2420600,47.44
2420700,47.44
2420800,47.44
2420900,47.44
2421000,47.44
2421100,47.44
2421200,47.44
2421300,47.44
2421400,47.44
2421500,47.44
2421600,47.44
2421700,47.44
2421800,47.44
2421900,47.44
2422000,47.44
2422100,47.44
2422200,47.44
2422300,47.44
2422400,47.44
2422500,47.44
2422600,47.44
2422700,47.44
2422800,47.44
2422900,47.44
2423000,47.44
2423100,47.44
2423200,47.44
2423300,47.44
2423400,47.44
2423500,47.44
2423600,47.44
2423700,47.44
2423800,47.44
2423900,47.44
2424000,47.44
2424100,47.44
2424200,47.44
2424300,47.44
2424400,47.44
2424500,47.44
2424600,47.44
2424700,47.44
2424800,47.44
2424900,47.44
2425000,47.44
2425100,47.44
2425200,47.44
2425300,47.44
2425400,47.44
2425500,47.44
2425600,47.44
2425700,47.44
2425800,47.44
2425900,47.44
2426000,47.44
2426100,47.44
2426200,47.44
2426300,47.44
2426400,47.44
2426500,47.44
2426600,47.44
2426700,47.44
2426800,47.44
2426900,47.44
2427000,47.44
2427100,47.44
2427200,47.44
2427300,47.44
2427400,47.44
2427500,47.44
2427600,47.44
2427700,47.44
2427800,47.44
2427900,47.44
2428000,47.44
2428100,47.44
2428200,47.44
2428300,47.44
2428400,47.44
2428500,47.44
2428600,47.44
2428700,47.44
2428800,47.44
2428900,47.44
2429000,47.44
2429100,47.44
2429200,47.44
2429300,47.44
2429400,47.44
2429500,47.44
2429600,47.44
2429700,47.44
2429800,47.44
2429900,47.44
2430000,47.44
2430100,47.44
2430200,47.44
2430300,47.44
2430400,47.44
2430500,47.44
2430600,47.44
2430700,47.44
2430800,47.44
2430900,47.44
2431000,47.44
2431100,47.44
2431200,47.44
2431300,47.44
2431400,47.44
2431500,47.44
2431600,47.44
2431700,47.44
2431800,47.44
2431900,47.44
2432000,47.44
2432100,47.44
2432200,47.44
2432300,47.44
2432400,47.44
2432500,47.44
2432600,47.44
2432700,47.44
2432800,47.44
2432900,47.44
2433000,47.44
2433100,47.44
2433200,47.44
2433300,47.44
2433400,47.44
2433500,47.44
2433600,47.44
2433700,47.44
2433800,47.44
2433900,47.44
2434000,47.44
2434100,47.44
2434200,47.44
2434300,47.44
2434400,47.44
2434500,47.44
2434600,47.44
2434700,47.44
2434800,47.44
2434900,47.44
2435000,47.44
2435100,47.44
2435200,47.44
2435300,47.44
2435400,47.44
2435500,47.44
2435600,47.44
2435700,47.44
2435800,47.44
2435900,47.44
2436000,47.44
2436100,47.44
2436200,47.44
2436300,47.44
2436400,47.44
2436500,47.44
2436600,47.44
2436700,47.44
2436800,47.44
2436900,47.44
2437000,47.44
2437100,47.44
2437200,47.44
2437300,47.44
2437400,47.44
2437500,47.44
2437600,47.44
2437700,47.44
2437800,47.44
2437900,47.44
2438000,47.44
2438100,47.44
2438200,47.44
2438300,47.44
2438400,47.44
2438500,47.44
2438600,47.44
2438700,47.44
2438800,47.44
2438900,47.44
2439000,47.44
2439100,47.44
2439200,47.44
2439300,47.44
2439400,47.44
2439500,47.44
2439600,47.44
2439700,47.44
2439800,47.44
2439900,47.44
2440000,47.44
2440100,47.44
2440200,47.44
2440300,47.44
2440400,47.44
2440500,47.44
2440600,47.44
2440700,47.44
2440800,47.44
2440900,47.44
2441000,47.44
2441100,47.44
2441200,47.44
2441300,47.44
2441400,47.44
2441500,47.44
2441600,47.44
2441700,47.44
2441800,47.44
2441900,47.44
2442000,47.44
2442100,47.44
2442200,47.44
2442300,47.44
2442400,47.44
2442500,47.44
2442600,47.44
2442700,47.44
2442800,47.44
2442900,47.44
2443000,47.44
2443100,47.44
2443200,47.44
2443300,47.44
2443400,47.44
2443500,47.44
2443600,47.44
2443700,47.44
2443800,47.44
2443900,47.44
2444000,47.44
2444100,47.44
2444200,34.62
2444300,34.62
2444400,34.62
2444500,34.62
2444600,34.62
2444700,34.62
2444800,34.62
2444900,34.62
2445000,34.62
2445100,34.62
2445200,34.62
2445300,34.62
2445400,34.62
2445500,34.62
2445600,34.62
2445700,34.62
2445800,34.62
2445900,34.62
2446000,34.62
2446100,34.62
2446200,34.62
2446300,34.62
2446400,34.62
2446500,34.62
2446600,34.62
2446700,34.62
2446800,34.62
2446900,34.62
2447000,34.62
2447100,34.62
2447200,34.62
2447300,34.62
2447400,34.62
2447500,34.62
2447600,34.62
2447700,34.62
2447800,34.62
2447900,34.62
2448000,34.62
2448100,34.62
2448200,34.62
2448300,34.62
2448400,34.62
2448500,34.62
2448600,34.62
2448700,34.62
2448800,34.62
2448900,34.62
2449000,34.62
2449100,34.62
2449200,34.62
2449300,34.62
2449400,34.62
2449500,34.62
2449600,34.62
2449700,34.62
2449800,34.62
2449900,34.62
2450000,34.62
2450100,34.62
2450200,34.62
2450300,34.62
2450400,34.62
2450500,34.62
2450600,34.62
2450700,34.62
2450800,34.62
2450900,34.62
2451000,34.62
2451100,34.62
2451200,34.62
2451300,34.62
2451400,34.62
2451500,34.62
2451600,34.62
2451700,34.62
2451800,34.62
2451900,34.62
2452000,34.62
2452100,34.62
2452200,34.62
2452300,34.62
2452400,34.62
2452500,34.62
2452600,34.62
2452700,34.62
2452800,34.62
2452900,34.62
2453000,34.62
2453100,34.62
2453200,34.62
2453300,34.62
2453400,34.62
2453500,34.62
2453600,34.62
2453700,34.62
2453800,34.62
2453900,34.62
2454000,34.62
2454100,34.62
2454200,34.62
2454300,34.62
2454400,34.62
2454500,34.62
2454600,34.62
2454700,34.62
2454800,34.62
2454900,34.62
2455000,34.62
2455100,34.62
2455200,34.62
2455300,34.62
2455400,34.62
2455500,34.62
2455600,34.62
2455700,34.62
2455800,34.62
2455900,34.62
2456000,34.62
2456100,34.62
2456200,34.62
2456300,34.62
2456400,34.62
2456500,34.62
2456600,34.62
2456700,34.62
2456800,34.62
2456900,34.62
2457000,34.62
2457100,34.62
2457200,34.62
2457300,34.62
2457400,34.62
2457500,34.62
2457600,34.62
2457700,34.62
2457800,34.62
2457900,34.62
2458000,34.62
2458100,34.62
2458200,34.62
2458300,34.62
2458400,34.62
2458500,34.62
2458600,34.62
2458700,34.62
2458800,34.62
2458900,34.62
2459000,34.62
2459100,34.62
2459200,34.62
2459300,34.62
2459400,34.62
2459500,34.62
2459600,34.62
2459700,34.62
2459800,34.62
2459900,34.62
2460000,34.62
2460100,34.62
2460200,34.62
2460300,34.62
2460400,34.62
2460500,34.62
2460600,34.62
2460700,34.62
2460800,34.62
2460900,34.62
2461000,34.62
2461100,34.62
2461200,34.62
2461300,34.62
2461400,34.62
2461500,34.62
2461600,34.62
2461700,34.62
2461800,34.62
2461900,34.62
2462000,34.62
2462100,34.62
2462200,34.62
2462300,34.62
2462400,34.62
2462500,34.62
2462600,34.62
2462700,34.62
2462800,34.62
2462900,34.62
2463000,34.62
2463100,34.62
2463200,34.62
2463300,34.62
2463400,34.62
2463500,34.62
2463600,34.62
2463700,34.62
2463800,34.62
2463900,34.62
2464000,34.62
2464100,34.62
2464200,34.62
2464300,34.62
2464400,34.62
2464500,34.62
2464600,34.62
2464700,34.62
2464800,34.62
2464900,34.62
2465000,34.62
2465100,34.62
2465200,34.62
2465300,34.62
2465400,34.62
2465500,34.62
2465600,34.62
2465700,34.62
2465800,34.62
2465900,34.62
2466000,34.62
2466100,34.62
2466200,34.62
2466300,34.62
2466400,34.62
2466500,34.62
2466600,34.62
2466700,34.62
2466800,34.62
2466900,34.62
2467000,34.62
2467100,34.62
2467200,34.62
2467300,34.62
2467400,34.62
2467500,34.62
2467600,34.62
2467700,34.62
2467800,34.62
2467900,34.62
2468000,34.62
2468100,34.62
2468200,34.62
2468300,34.62
2468400,34.62
2468500,34.62
2468600,34.62
2468700,34.62
2468800,34.62
2468900,34.62
2469000,34.62
2469100,34.62
2469200,34.62
2469300,34.62
2469400,34.62
2469500,34.62
2469600,34.62
2469700,34.62
2469800,34.62
2469900,34.62
2470000,34.62
2470100,34.62
2470200,34.62
2470300,34.62
2470400,34.62
2470500,34.62
2470600,34.62
2470700,34.62
2470800,34.62
2470900,34.62
2471000,34.62
2471100,34.62
2471200,34.62
2471300,34.62
2471400,34.62
2471500,34.62
2471600,34.62
2471700,34.62
2471800,34.62
2471900,34.62
2472000,34.62
2472100,34.62
2472200,34.62
2472300,34.62
2472400,34.62
2472500,34.62
2472600,34.62
2472700,34.62
2472800,34.62
2472900,34.62
2473000,34.62
2473100,34.62
2473200,34.62
2473300,34.62
2473400,34.62
2473500,34.62
2473600,34.62
2473700,34.62
2473800,34.62
2473900,34.62
2474000,34.62
2474100,34.62
2474200,34.62
2474300,34.62
2474400,34.62
2474500,34.62
2474600,34.62
2474700,34.62
2474800,34.62
2474900,34.62
2475000,34.62
2475100,34.62
2475200,34.62
2475300,34.62
2475400,34.62
2475500,34.62
2475600,34.62
2475700,34.62
2475800,34.62
2475900,34.62
2476000,34.62
2476100,34.62
2476200,34.62
2476300,34.62
2476400,34.62
2476500,34.62
2476600,34.62
2476700,34.62
2476800,34.62
2476900,34.62
2477000,34.62
2477100,34.62
2477200,34.62
2477300,34.62
2477400,34.62
2477500,34.62
2477600,34.62
2477700,34.62
2477800,34.62
2477900,34.62
2478000,34.62
2478100,34.62
2478200,34.62
2478300,34.62
2478400,34.62
2478500,34.62
2478600,34.62
2478700,34.62
2478800,34.62
2478900,34.62
2479000,34.62
2479100,34.62
2479200,34.62
2479300,34.62
2479400,34.62
2479500,34.62
2479600,34.62
2479700,34.62
2479800,34.62
2479900,34.62
2480000,34.62
2480100,34.62
2480200,34.62
2480300,34.62
2480400,34.62
2480500,34.62
2480600,34.62
2480700,34.62
2480800,34.62
2480900,34.62
2481000,34.62
2481100,34.62
2481200,34.62
2481300,34.62
2481400,34.62
2481500,34.62
2481600,34.62
2481700,34.62
2481800,34.62
2481900,34.62
2482000,34.62
2482100,34.62
2482200,142.10
2482300,142.10
2482400,142.10
2482500,142.10
2482600,142.10
2482700,142.10
2482800,142.10
2482900,142.10
2483000,142.10
2483100,142.10
2483200,142.10
2483300,142.10
2483400,142.10
2483500,142.10
2483600,142.10
2483700,142.10
2483800,142.10
2483900,142.10
2484000,142.10
2484100,142.10
2484200,142.10
2484300,142.10
2484400,142.10
2484500,142.10
2484600,142.10
2484700,142.10
2484800,142.10
2484900,142.10
2485000,142.10
2485100,142.10
2485200,142.10
2485300,142.10
2485400,142.10
2485500,142.10
2485600,142.10
2485700,142.10
2485800,142.10
2485900,142.10
2486000,142.10
2486100,142.10
2486200,142.10
2486300,142.10
2486400,142.10
2486500,142.10
2486600,142.10
2486700,142.10
2486800,142.10
2486900,142.10
2487000,142.10
2487100,142.10
2487200,142.10
2487300,142.10
2487400,142.10
2487500,142.10
2487600,142.10
2487700,142.10
2487800,142.10
2487900,142.10
2488000,142.10
2488100,142.10
2488200,142.10
2488300,142.10
2488400,142.10
2488500,142.10
2488600,142.10
2488700,142.10
2488800,142.10
2488900,142.10
2489000,142.10
2489100,142.10
2489200,142.10
2489300,142.10
2489400,142.10
2489500,142.10
2489600,142.10
2489700,142.10
2489800,142.10
2489900,142.10
2490000,142.10
2490100,142.10
2490200,142.10
2490300,142.10
2490400,142.10
2490500,142.10
2490600,142.10
2490700,142.10
2490800,142.10
2490900,142.10
2491000,142.10
2491100,142.10
2491200,142.10
2491300,142.10
2491400,142.10
2491500,142.10
2491600,142.10
2491700,142.10
2491800,142.10
2491900,142.10
2492000,142.10
2492100,142.10
2492200,142.10
2492300,142.10
2492400,142.10
2492500,142.10
2492600,142.10
2492700,142.10
2492800,142.10
2492900,142.10
2493000,142.10
2493100,142.10
2493200,142.10
2493300,142.10
2493400,142.10
2493500,142.10
2493600,142.10
2493700,142.10
2493800,142.10
2493900,142.10
2494000,142.10
2494100,142.10
2494200,142.10
2494300,142.10
2494400,142.10
2494500,142.10
2494600,142.10
2494700,142.10
2494800,142.10
2494900,142.10
2495000,142.10
2495100,142.10
2495200,142.10
2495300,142.10
2495400,142.10
2495500,142.10
2495600,142.10
2495700,142.10
2495800,142.10
2495900,142.10
2496000,142.10
2496100,142.10
2496200,142.10
2496300,142.10
2496400,142.10
2496500,142.10
2496600,142.10
2496700,142.10
2496800,142.10
2496900,142.10
2497000,142.10
2497100,142.10
2497200,142.10
2497300,142.10
2497400,142.10
2497500,142.10
2497600,142.10
2497700,142.10
2497800,142.10
2497900,142.10
2498000,142.10
2498100,142.10
2498200,142.10
2498300,142.10
2498400,142.10
2498500,142.10
2498600,142.10
2498700,142.10
2498800,142.10
2498900,142.10
2499000,142.10
2499100,142.10
2499200,142.10
2499300,142.10
2499400,142.10
2499500,142.10
2499600,142.10
2499700,142.10
2499800,142.10
2499900,142.10
2500000,142.10
2500100,142.10
2500200,142.10
2500300,142.10
2500400,142.10
2500500,142.10
2500600,142.10
2500700,142.10
2500800,142.10
2500900,142.10
2501000,142.10
2501100,142.10
2501200,142.10
2501300,142.10
2501400,142.10
2501500,142.10
2501600,142.10
2501700,142.10
2501800,142.10
2501900,142.10
2502000,142.10
2502100,142.10
2502200,142.10
2502300,142.10
2502400,142.10
2502500,142.10
2502600,142.10
2502700,142.10
2502800,142.10
2502900,142.10
2503000,142.10
2503100,142.10
2503200,142.10
2503300,142.10
2503400,142.10
2503500,142.10
2503600,142.10
2503700,142.10
2503800,142.10
2503900,142.10
2504000,142.10
2504100,142.10
2504200,142.10
2504300,142.10
2504400,142.10
2504500,142.10
2504600,142.10
2504700,142.10
2504800,142.10
2504900,142.10
2505000,142.10
2505100,142.10
2505200,142.10
2505300,142.10
2505400,142.10
2505500,142.10
2505600,142.10
2505700,142.10
2505800,142.10
2505900,142.10
2506000,142.10
2506100,142.10
2506200,142.10
2506300,142.10
2506400,142.10
2506500,142.10
2506600,142.10
2506700,142.10
2506800,142.10
2506900,142.10
2507000,142.10
2507100,142.10
2507200,142.10
2507300,142.10
2507400,142.10
2507500,142.10
2507600,142.10
2507700,142.10
2507800,142.10
2507900,142.10
2508000,142.10
2508100,142.10
2508200,142.10
2508300,142.10
2508400,142.10
2508500,142.10
2508600,142.10
2508700,205.77
2508800,205.77
2508900,205.77
2509000,205.77
2509100,205.77
2509200,205.77
2509300,205.77
2509400,205.77
2509500,205.77
2509600,205.77
2509700,205.77
2509800,205.77
2509900,205.77
2510000,205.77
2510100,205.77
2510200,205.77
2510300,205.77
2510400,205.77
2510500,205.77
2510600,205.77
2510700,205.77
2510800,205.77
2510900,205.77
2511000,205.77
2511100,205.77
2511200,205.77
2511300,205.77
2511400,205.77
2511500,205.77
2511600,205.77
2511700,205.77
2511800,205.77
2511900,205.77
2512000,205.77
2512100,205.77
2512200,205.77
2512300,205.77
2512400,205.77
2512500,205.77
2512600,205.77
2512700,205.77
2512800,205.77
2512900,205.77
2513000,205.77
2513100,205.77
2513200,205.77
2513300,205.77
2513400,205.77
2513500,205.77
2513600,205.77
2513700,205.77
2513800,205.77
2513900,205.77
2514000,205.77
2514100,205.77
2514200,205.77
2514300,205.77
2514400,205.77
2514500,205.77
2514600,205.77
2514700,205.77
2514800,205.77
2514900,205.77
2515000,205.77
2515100,205.77
2515200,205.77
2515300,205.77
2515400,205.77
2515500,205.77
2515600,205.77
2515700,205.77
2515800,205.77
2515900,205.77
2516000,205.77
2516100,205.77
2516200,205.77
2516300,205.77
2516400,205.77
2516500,205.77
2516600,205.77
2516700,205.77
2516800,205.77
2516900,205.77
2517000,205.77
2517100,205.77
2517200,205.77
2517300,205.77
2517400,205.77
2517500,205.77
2517600,205.77
2517700,205.77
2517800,205.77
2517900,205.77
2518000,205.77
2518100,205.77
2518200,205.77
2518300,205.77
2518400,205.77
2518500,205.77
2518600,205.77
2518700,205.77
2518800,205.77
2518900,205.77
2519000,205.77
2519100,205.77
2519200,205.77
2519300,205.77
2519400,205.77
2519500,205.77
2519600,205.77
2519700,205.77
2519800,205.77
2519900,205.77
2520000,205.77
2520100,205.77
2520200,205.77
2520300,205.77
2520400,205.77
2520500,205.77
2520600,205.77
2520700,205.77
2520800,205.77
2520900,205.77
2521000,205.77
2521100,205.77
2521200,205.77
2521300,205.77
2521400,205.77
2521500,205.77
2521600,205.77
2521700,205.77
2521800,205.77
2521900,205.77
2522000,205.77
2522100,205.77
2522200,205.77
2522300,205.77
2522400,205.77
2522500,205.77
2522600,205.77
2522700,205.77
2522800,205.77
2522900,205.77
2523000,205.77
2523100,205.77
2523200,205.77
2523300,205.77
2523400,205.77
2523500,205.77
2523600,205.77
2523700,205.77
2523800,205.77
2523900,205.77
2524000,205.77
2524100,205.77
2524200,205.77
2524300,205.77
2524400,205.77
2524500,205.77
2524600,205.77
2524700,205.77
2524800,205.77
2524900,205.77
2525000,205.77
2525100,205.77
2525200,205.77
2525300,205.77
2525400,205.77
2525500,205.77
2525600,205.77
2525700,205.77
2525800,205.77
2525900,205.77
2526000,205.77
2526100,205.77
2526200,205.77
2526300,205.77
2526400,205.77
2526500,205.77
2526600,205.77
2526700,205.77
2526800,205.77
2526900,205.77
2527000,205.77
2527100,205.77
2527200,205.77
2527300,205.77
2527400,205.77
2527500,205.77
2527600,205.77
2527700,205.77
2527800,205.77
2527900,205.77
2528000,205.77
2528100,205.77
2528200,205.77
2528300,205.77
2528400,205.77
2528500,205.77
2528600,205.77
2528700,205.77
2528800,205.77
2528900,205.77
2529000,205.77
2529100,205.77
2529200,205.77
2529300,205.77
2529400,205.77
2529500,205.77
2529600,205.77
2529700,205.77
2529800,205.77
2529900,205.77
2530000,205.77
2530100,205.77
2530200,205.77
2530300,205.77
2530400,205.77
2530500,205.77
2530600,205.77
2530700,205.77
2530800,205.77
2530900,205.77
2531000,205.77
2531100,205.77
2531200,205.77
2531300,205.77
2531400,205.77
2531500,205.77
2531600,205.77
2531700,205.77
2531800,205.77
2531900,205.77
2532000,205.77
2532100,205.77
2532200,205.77
2532300,205.77
2532400,205.77
2532500,205.77
2532600,205.77
2532700,205.77
2532800,205.77
2532900,205.77
2533000,205.77
2533100,205.77
2533200,205.77
2533300,205.77
2533400,205.77
2533500,205.77
2533600,205.77
2533700,205.77
2533800,205.77
2533900,205.77
2534000,205.77
2534100,205.77
2534200,205.77
2534300,205.77
2534400,205.77
2534500,205.77
2534600,205.77
2534700,205.77
2534800,205.77
2534900,205.77
2535000,205.77
2535100,205.77
2535200,205.77
2535300,205.77
2535400,205.77
2535500,205.77
2535600,205.77
2535700,205.77
2535800,205.77
2535900,205.77
2536000,205.77
2536100,205.77
2536200,205.77
2536300,205.77
2536400,205.77
2536500,205.77
2536600,205.77
2536700,205.77
2536800,205.77
2536900,205.77
2537000,205.77
2537100,205.77
2537200,205.77
2537300,205.77
2537400,205.77
2537500,205.77
2537600,205.77
2537700,205.77
2537800,205.77
2537900,205.77
2538000,205.77
2538100,205.77
2538200,205.77
2538300,205.77
2538400,205.77
2538500,205.77
2538600,205.77
2538700,205.77
2538800,205.77
2538900,205.77
2539000,205.77
2539100,205.77
2539200,205.77
2539300,205.77
2539400,205.77
2539500,205.77
2539600,205.77
2539700,205.77
2539800,205.77
2539900,205.77
2540000,205.77
2540100,205.77
2540200,205.77
2540300,205.77
2540400,205.77
2540500,205.77
2540600,205.77
2540700,205.77
2540800,205.77
2540900,205.77
2541000,205.77
2541100,205.77
2541200,205.77
2541300,205.77
2541400,205.77
2541500,205.77
2541600,205.77
2541700,205.77
2541800,205.77
2541900,205.77
2542000,205.77
2542100,205.77
2542200,205.77
2542300,205.77
2542400,205.77
